,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,8,9,2.0,2012-11-17,22,TOR,@,BOS,L (-18),0,12,1,1,1.0,0,0,,4,4,1.0,2,2,4,0,2,1,0,0,6,10.4,5
6,31,32,7.0,2013-01-02,22,TOR,,POR,W (+23),0,5,0,0,,0,0,,2,2,1.0,0,0,0,0,0,1,0,2,2,1.9,1
7,32,33,8.0,2013-01-04,22,TOR,,SAC,L (-9),0,12,0,2,0.0,0,0,,0,0,,4,1,5,0,0,0,1,3,0,-0.5,9
9,35,36,10.0,2013-01-11,22,TOR,,CHA,W (+21),0,18,3,7,0.429,0,0,,0,0,,5,1,6,0,0,2,2,4,6,3.9,7
10,36,37,11.0,2013-01-13,22,TOR,,MIL,L (-11),0,13,0,3,0.0,0,0,,2,2,1.0,1,1,2,0,0,0,1,1,2,-0.5,-20
11,37,38,12.0,2013-01-15,22,TOR,@,BRK,L (-7),0,6,2,2,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,1,0,6,4.4,6
12,38,39,13.0,2013-01-16,22,TOR,,CHI,L (-2),0,15,4,4,1.0,0,0,,0,0,,1,5,6,2,1,1,0,4,8,10.5,14
13,39,40,14.0,2013-01-18,22,TOR,@,PHI,L (-7),0,15,2,3,0.667,0,0,,0,0,,2,1,3,0,0,1,1,5,4,2.1,11
14,40,41,15.0,2013-01-20,22,TOR,,LAL,W (+5),0,8,1,2,0.5,0,0,,0,0,,0,0,0,0,1,0,0,1,2,1.6,1
16,43,44,17.0,2013-01-26,22,TOR,,CLE,L (-1),0,12,2,4,0.5,0,0,,0,0,,0,0,0,0,0,2,1,3,4,1.2,-1
17,45,46,18.0,2013-01-30,22,TOR,@,ATL,L (-1),0,7,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,1,1,2,1.3,3
19,58,59,20.0,2013-03-01,22,TOR,,IND,L (-12),0,5,2,2,1.0,0,0,,2,2,1.0,1,0,1,0,1,1,0,4,6,6.2,6
20,73,74,21.0,2013-04-01,22,TOR,,DET,L (-10),0,8,2,3,0.667,0,0,,0,0,,1,2,3,1,1,0,0,2,4,4.9,1
21,74,75,22.0,2013-04-03,22,TOR,,WAS,W (+10),0,20,4,5,0.8,0,0,,0,0,,1,2,3,0,0,1,2,5,8,4.1,-4
22,75,76,23.0,2013-04-05,22,TOR,@,MIN,W (+2),0,7,0,0,,0,0,,0,0,,0,1,1,1,1,0,1,0,0,1.0,6
23,76,77,24.0,2013-04-06,22,TOR,@,MIL,L (-17),0,21,4,7,0.571,1,1,1.0,4,4,1.0,0,2,2,2,2,0,1,3,13,11.5,8
24,77,78,25.0,2013-04-09,22,TOR,@,CHI,W (+3),0,27,2,5,0.4,0,0,,4,4,1.0,1,5,6,1,1,1,1,3,8,7.7,1
25,78,79,26.0,2013-04-12,22,TOR,,CHI,W (+9),0,35,3,5,0.6,0,0,,4,6,0.667,4,5,9,0,1,3,0,2,10,13.5,21
26,79,80,27.0,2013-04-14,22,TOR,,BRK,W (+6),0,23,2,4,0.5,0,0,,0,0,,2,2,4,2,0,0,2,1,4,3.0,-2
27,80,81,28.0,2013-04-16,22,TOR,@,ATL,W (+17),0,22,2,5,0.4,0,1,0.0,1,2,0.5,2,5,7,1,0,1,1,2,5,4.4,7
