,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
3,8,36,7.0,2013-01-14,19,MEM,,LAC,L (-26),0,14,2,7,0.286,0,1,0.0,4,4,1.0,2,3,5,3,0,0,0,0,8,8.3,-2
4,9,37,8.0,2013-01-16,19,MEM,@,SAS,L (-21),0,7,0,1,0.0,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,-0.2,-2
5,13,41,9.0,2013-01-23,19,MEM,,LAL,W (+13),0,18,4,13,0.308,0,3,0.0,1,1,1.0,3,2,5,2,1,1,0,1,9,6.9,16
6,14,42,10.0,2013-01-25,19,MEM,,BRK,W (+24),0,23,5,9,0.556,0,0,,1,2,0.5,3,1,4,2,0,0,3,1,11,6.7,17
7,15,43,11.0,2013-01-27,19,MEM,,NOH,L (-8),0,26,1,7,0.143,0,0,,0,0,,0,1,1,4,1,2,2,1,2,0.6,-3
8,16,44,12.0,2013-01-28,19,MEM,@,PHI,W (+3),0,13,2,2,1.0,0,0,,2,3,0.667,0,2,2,1,1,0,2,2,6,4.5,-4
9,17,45,13.0,2013-01-31,19,MEM,@,OKC,L (-17),0,9,1,2,0.5,0,1,0.0,4,4,1.0,0,0,0,4,2,0,0,2,6,9.0,-4
11,20,48,15.0,2013-02-06,19,MEM,@,ATL,L (-11),0,9,2,5,0.4,1,2,0.5,0,0,,0,0,0,3,0,1,1,1,5,3.7,3
12,22,50,16.0,2013-02-10,19,MEM,,MIN,W (+17),0,11,2,4,0.5,0,1,0.0,3,4,0.75,0,0,0,3,0,0,0,2,7,5.9,-2
14,24,52,18.0,2013-02-19,19,MEM,@,DET,W (+14),0,6,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-14
15,25,53,19.0,2013-02-20,19,MEM,@,TOR,W (+6),0,5,1,1,1.0,1,1,1.0,0,0,,0,1,1,1,0,0,0,1,3,3.3,3
16,26,54,20.0,2013-02-22,19,MEM,,ORL,W (+6),0,6,0,0,,0,0,,0,2,0.0,0,0,0,1,0,0,1,2,0,-1.9,-3
18,30,58,22.0,2013-03-03,19,MEM,@,ORL,W (+26),0,17,3,6,0.5,2,3,0.667,0,0,,0,0,0,5,0,0,4,4,8,2.9,4
19,31,59,23.0,2013-03-06,19,MEM,,POR,W (+6),0,14,3,5,0.6,0,1,0.0,0,0,,2,2,4,4,0,0,1,1,6,7.1,-3
20,32,60,24.0,2013-03-08,19,MEM,@,CLE,W (+11),0,7,2,3,0.667,0,0,,1,1,1.0,1,0,1,1,1,0,1,0,5,5.1,0
21,33,61,25.0,2013-03-09,19,MEM,,NOH,W (+11),0,7,1,5,0.2,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,2,-0.4,-9
22,34,62,26.0,2013-03-12,19,MEM,@,POR,W (+5),0,13,0,1,0.0,0,0,,1,2,0.5,0,0,0,2,0,0,1,2,1,-0.5,7
23,35,63,27.0,2013-03-13,19,MEM,@,LAC,W (+11),0,5,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,4,0,-3.6,2
24,36,64,28.0,2013-03-15,19,MEM,@,DEN,L (-7),0,8,2,4,0.5,0,0,,0,0,,0,0,0,2,0,0,0,0,4,3.4,-4
25,38,66,29.0,2013-03-18,19,MEM,,MIN,W (+15),0,6,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-3
