,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,2,3,2.0,2017-10-24,23,NYK,@,BOS,L (-21),0,5,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,2
2,3,4,3.0,2017-10-27,23,NYK,,BRK,W (+21),0,6,0,4,0.0,0,2,0.0,0,0,,1,0,1,0,0,0,0,0,0,-2.1,4
3,5,6,4.0,2017-10-30,23,NYK,,DEN,W (+6),0,6,0,1,0.0,0,1,0.0,0,0,,1,4,5,2,0,0,0,0,0,2.6,5
4,6,7,5.0,2017-11-01,23,NYK,,HOU,L (-22),0,17,4,5,0.8,0,1,0.0,1,1,1.0,0,3,3,1,0,0,0,2,9,7.9,0
6,11,12,7.0,2017-11-11,23,NYK,,SAC,W (+27),0,14,6,9,0.667,2,3,0.667,0,0,,0,1,1,1,0,0,2,3,14,7.9,-2
9,15,16,10.0,2017-11-20,23,NYK,,LAC,W (+22),0,11,1,2,0.5,1,2,0.5,0,0,,0,2,2,1,0,0,0,0,3,3.3,3
10,18,19,11.0,2017-11-25,23,NYK,@,HOU,L (-15),0,10,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,0.3,-2
12,20,21,13.0,2017-11-29,23,NYK,,MIA,W (+29),0,6,2,4,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,5,3.0,2
13,21,22,14.0,2017-12-03,23,NYK,,ORL,L (-5),1,22,1,3,0.333,0,1,0.0,0,0,,0,1,1,0,0,0,0,3,2,-0.6,-18
14,22,23,15.0,2017-12-04,23,NYK,@,IND,L (-18),1,29,3,8,0.375,2,5,0.4,1,2,0.5,1,6,7,1,2,1,0,1,9,9.7,-3
15,23,24,16.0,2017-12-06,23,NYK,,MEM,W (+11),0,5,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,-10
