,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,2,3,1.0,2012-11-07,21,BRK,@,MIA,L (-30),0,12,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,2,0,2,0.3,-7
1,3,4,2.0,2012-11-09,21,BRK,@,ORL,W (+39),0,7,2,2,1.0,1,1,1.0,1,3,0.333,0,0,0,0,0,0,0,2,6,3.8,5
6,26,27,7.0,2012-12-25,21,BRK,,BOS,L (-17),0,5,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-7
8,30,31,9.0,2012-12-31,21,BRK,@,SAS,L (-31),0,9,0,1,0.0,0,0,,0,0,,0,3,3,1,0,0,2,2,0,-1.9,3
10,33,34,11.0,2013-01-05,21,BRK,,SAC,W (+20),0,5,0,0,,0,0,,2,2,1.0,1,0,1,0,0,0,2,0,2,0.7,-2
11,34,35,12.0,2013-01-08,21,BRK,@,PHI,W (+20),0,5,0,1,0.0,0,1,0.0,2,2,1.0,1,0,1,1,0,0,0,0,2,2.7,-1
18,80,81,19.0,2013-04-15,21,BRK,,WAS,W (+5),0,25,5,13,0.385,0,0,,1,3,0.333,5,6,11,0,1,1,0,2,11,9.3,19
19,89,9,1.0,2013-11-16,22,BRK,@,LAC,L (-7),0,8,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,3,0,-1.9,-2
21,92,12,3.0,2013-11-22,22,BRK,@,MIN,L (-30),0,22,1,2,0.5,0,1,0.0,0,1,0.0,1,2,3,0,0,0,2,1,2,-0.5,-3
23,96,16,5.0,2013-11-29,22,BRK,@,HOU,L (-19),0,27,3,7,0.429,0,2,0.0,0,0,,1,1,2,5,1,0,1,3,6,5.6,2
24,97,17,6.0,2013-11-30,22,BRK,@,MEM,W (+9),0,10,0,0,,0,0,,0,0,,0,1,1,0,0,1,2,1,0,-1.4,17
25,98,18,7.0,2013-12-03,22,BRK,,DEN,L (-24),0,18,3,6,0.5,0,1,0.0,1,2,0.5,0,2,2,2,1,0,1,1,7,5.2,-7
26,99,19,8.0,2013-12-05,22,BRK,,NYK,L (-30),0,13,1,3,0.333,0,1,0.0,1,2,0.5,1,1,2,0,0,0,2,1,3,-0.5,-11
29,104,24,11.0,2013-12-16,22,BRK,,PHI,W (+36),0,6,1,1,1.0,0,0,,1,3,0.333,0,1,1,1,0,0,2,2,3,0.1,5
32,111,31,14.0,2013-12-31,22,BRK,@,SAS,L (-21),0,8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,6
35,118,38,17.0,2014-01-16,22,BRK,@,ATL,W (+17),0,8,1,1,1.0,0,0,,0,0,,0,0,0,3,0,0,0,0,2,3.8,-11
