,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,36,37,1.0,2021-03-11,24,MIL,,NYK,W (+33),0,5,1,2,0.5,0,0,,0,0,,0,2,2,2,0,1,0,2,2,2.9,-1
2,43,44,3.0,2021-03-26,24,MIL,,BOS,L (-8),0,7,1,3,0.333,0,1,0.0,0,0,,1,2,3,0,0,0,0,0,2,1.6,10
3,44,45,4.0,2021-03-27,24,MIL,,NYK,L (-6),0,23,4,9,0.444,0,2,0.0,0,0,,3,4,7,2,0,2,0,2,8,8.6,0
4,45,46,5.0,2021-03-29,24,MIL,@,LAC,L (-24),0,9,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,6
5,46,47,6.0,2021-03-31,24,MIL,@,LAL,W (+15),0,7,1,2,0.5,1,1,1.0,0,0,,1,0,1,0,0,0,1,2,3,0.9,-1
7,51,52,8.0,2021-04-09,24,MIL,,CHO,L (-8),0,23,2,5,0.4,0,2,0.0,6,6,1.0,0,5,5,1,2,0,1,1,10,10.1,-6
8,52,53,9.0,2021-04-11,24,MIL,@,ORL,W (+37),0,5,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,0.2,2
9,53,54,10.0,2021-04-14,24,MIL,@,MIN,W (+25),0,8,0,2,0.0,0,0,,0,0,,0,1,1,1,1,1,1,3,0,-0.9,-4
11,58,59,12.0,2021-04-24,24,MIL,,PHI,W (+38),0,7,2,2,1.0,0,0,,0,0,,0,2,2,0,1,0,0,0,4,5.0,14
13,71,72,14.0,2021-05-16,24,MIL,@,CHI,L (-6),1,38,4,11,0.364,0,1,0.0,5,8,0.625,2,5,7,1,3,1,0,4,13,11.4,-10
14,73,2,1.0,2021-05-24,24,MIL,,MIA,W (+34),0,7,0,1,0.0,0,0,,0,0,,1,1,2,0,0,1,0,2,0,0.2,3
17,77,6,4.0,2021-06-07,24,MIL,@,BRK,L (-39),0,5,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-0.9,2
19,84,13,6.0,2021-06-25,24,MIL,,ATL,W (+34),0,9,2,3,0.667,1,1,1.0,0,0,,0,1,1,0,0,0,1,1,5,2.6,-2
