,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,3,4,2.0,2020-12-30,20,POR,@,LAC,L (-23),0,8,1,3,0.333,0,2,0.0,0,1,0.0,0,0,0,0,0,0,0,1,2,-0.5,6
3,7,8,4.0,2021-01-07,20,POR,,MIN,W (+18),0,7,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,1,0,0,4,4.4,-2
4,8,9,5.0,2021-01-09,20,POR,@,SAC,W (+26),0,6,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,1,3,3,0.5,-2
6,18,19,7.0,2021-02-01,20,POR,@,MIL,L (-28),0,9,2,5,0.4,1,3,0.333,0,0,,0,3,3,0,1,0,0,0,5,4.2,9
8,20,21,9.0,2021-02-04,20,POR,@,PHI,W (+16),0,31,5,9,0.556,1,5,0.2,4,6,0.667,3,4,7,1,1,2,0,4,15,14.7,5
9,22,23,10.0,2021-02-09,20,POR,,ORL,W (+9),0,9,1,3,0.333,0,2,0.0,0,0,,0,0,0,0,1,0,0,2,2,0.5,-6
10,24,25,11.0,2021-02-12,20,POR,,CLE,W (+19),0,8,1,3,0.333,1,2,0.5,0,0,,0,0,0,0,0,0,1,2,3,-0.5,-7
12,29,30,13.0,2021-02-22,20,POR,@,PHO,L (-32),0,9,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,1,0,0,2,0,-0.6,1
13,41,42,14.0,2021-03-21,20,POR,,DAL,L (-40),0,12,0,3,0.0,0,2,0.0,0,0,,1,0,1,0,0,0,0,0,0,-1.4,-6
16,48,49,17.0,2021-04-03,20,POR,,OKC,W (+48),0,16,2,8,0.25,0,4,0.0,1,2,0.5,1,2,3,0,2,0,0,1,5,2.7,8
18,50,51,19.0,2021-04-08,20,POR,@,UTA,L (-19),0,5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2
20,52,53,21.0,2021-04-11,20,POR,,MIA,L (-9),0,5,2,2,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,5,4.4,10
21,60,61,22.0,2021-04-27,20,POR,@,IND,W (+21),0,9,1,3,0.333,0,2,0.0,0,0,,0,1,1,0,0,0,2,2,2,-2.2,-19
24,64,65,25.0,2021-05-03,20,POR,@,ATL,L (-9),0,5,0,1,0.0,0,0,,0,0,,0,1,1,2,0,0,0,0,0,1.0,11
25,65,66,26.0,2021-05-05,20,POR,@,CLE,W (+36),0,6,1,2,0.5,0,0,,2,2,1.0,1,2,3,2,0,0,0,0,4,5.7,5
26,67,68,27.0,2021-05-08,20,POR,,SAS,W (+22),0,5,2,3,0.667,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,4,2.3,-2
29,71,72,30.0,2021-05-16,20,POR,,DEN,W (+16),0,5,1,3,0.333,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,2,0.2,-11
