,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2012-02-01,Had a great practice!,8,21,22,9.0,22,POR,,CHA,W (+44),0,18,3,6,0.5,0,1,0.0,1,2,0.5,1,1,2,0,2,0,2,2,7,3.8,7,1
1,1,2012-02-10,Congrats to big bro @aldridge_12 on the Allstar selection! Well deserved,11,26,27,12.0,22,POR,@,NOH,W (+8),0,5,0,3,0.0,0,1,0.0,0,2,0.0,0,0,0,1,0,0,0,2,0,-3.0,-3,1
2,2,2012-02-15,Happy valentines day world!,14,29,30,15.0,22,POR,@,GSW,W (+2),0,8,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,1,1,1,0,-1.8,-6,1
3,3,2012-02-15,Watching entourage lol.... Drama is a trip haha,14,29,30,15.0,22,POR,@,GSW,W (+2),0,8,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,1,1,1,0,-1.8,-6,0
4,4,2012-02-16,Just landed... On the bus listening to j cole Friday night lights thinking,15,30,31,16.0,22,POR,,LAC,L (-3),0,8,1,1,1.0,0,0,,0,0,,0,3,3,0,0,0,0,1,2,2.2,2,0
5,5,2012-02-21,"If I get to roscoes and see @NdotSmitty from duke, @wessywes2 from quette or Chris Johnson from lsu I will not speak to them at all",18,33,34,19.0,22,POR,,SAS,W (+40),0,18,7,10,0.7,0,1,0.0,3,6,0.5,1,2,3,0,1,0,0,0,17,13.9,3,0
6,6,2012-02-21,Killa they didnt invite me either RT @MarcusCamby23: @wessywes2 @ewill901 @NdotSmitty y'all didn't invite the OG? I don't like y'all dudes!,18,33,34,19.0,22,POR,,SAS,W (+40),0,18,7,10,0.7,0,1,0.0,3,6,0.5,1,2,3,0,1,0,0,0,17,13.9,3,0
7,7,2012-02-21,Ok I need my roscoes,18,33,34,19.0,22,POR,,SAS,W (+40),0,18,7,10,0.7,0,1,0.0,3,6,0.5,1,2,3,0,1,0,0,0,17,13.9,3,0
8,8,2012-02-29,What's good denver,19,34,35,20.0,22,POR,@,DEN,L (-9),0,11,4,10,0.4,2,4,0.5,0,0,,2,0,2,1,0,0,0,1,10,6.3,-2,1
9,9,2012-02-29,Just had a great team practice! Good to b bck hoopin with the buls after the break....,19,34,35,20.0,22,POR,@,DEN,L (-9),0,11,4,10,0.4,2,4,0.5,0,0,,2,0,2,1,0,0,0,1,10,6.3,-2,1
10,10,2012-03-03,"Wow RT @Ballislife: Wilt Scored 74, 78 & 90 points in 3 consecutive games in High School",21,36,37,22.0,22,POR,,MIN,L (-12),0,9,2,3,0.667,1,2,0.5,0,0,,0,1,1,1,0,0,1,2,5,2.9,9,0
11,11,2012-03-07,Great win! Let's get back on the winning track!!!! Love the continued support the fans show as well... I swear y'all are the best #ripcity,23,38,39,24.0,22,POR,@,MIN,L (-12),0,9,1,3,0.333,0,2,0.0,0,0,,1,0,1,1,2,0,0,2,2,2.9,-7,1
12,12,2014-02-09,Just landed in LA!!! Gotta love this city and the weather,60,78,40,37.0,24,PHI,@,LAC,L (-45),0,21,2,8,0.25,1,3,0.333,3,3,1.0,0,1,1,2,0,0,0,1,8,4.5,-14,1
13,13,2014-03-27,Headed to Houston,80,98,60,57.0,24,PHI,@,HOU,L (-22),0,27,3,9,0.333,1,3,0.333,1,2,0.5,0,1,1,2,1,1,2,0,8,3.9,-13,0
14,14,2014-04-16,Proud of my Boi @Patrickthe3rd mixtape fire,90,108,70,67.0,24,PHI,@,MIA,W (+13),0,23,4,7,0.571,0,1,0.0,1,2,0.5,0,1,1,1,0,1,1,1,9,5.6,10,0
15,15,2014-04-16,What's up Miami,90,108,70,67.0,24,PHI,@,MIA,W (+13),0,23,4,7,0.571,0,1,0.0,1,2,0.5,0,1,1,1,0,1,1,1,9,5.6,10,0
16,16,2015-01-10,Happy bday mom! There's still not a second I don't think about you... I still feel ur presence… http://t.co/j3l8j7530m,92,111,3,2.0,25,UTA,@,HOU,L (-15),0,21,1,6,0.167,1,3,0.333,0,0,,0,1,1,0,2,0,3,0,3,-1.5,-7,0
