,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2009-10-30,signed a 4-year contract extension with the Thunder + we won against the Kings... I couldn't ask for more today!!... http://bit.ly/1e2LFY,1,1,2,2.0,25,OKC,@,DET,W (+8),1,31,2,4,0.5,1,2,0.5,3,6,0.5,0,4,4,1,0,0,0,2,8,5.9,-9.0,0
1,1,2009-11-10,Check Out The Steal Of The Night selected by NBA.com against Kobe Bryant... http://bit.ly/214LDC,6,6,7,7.0,25,OKC,@,SAC,L (-3),1,34,1,7,0.143,0,3,0.0,0,0,,2,4,6,6,3,4,2,4,2,6.5,2.0,0
2,2,2009-11-10,played a lil'bit more than 30 min against Orlando... Nice win and 1st Double-Double of the Season! Let's Go Thunder! http://bit.ly/4CjE2c,6,6,7,7.0,25,OKC,@,SAC,L (-3),1,34,1,7,0.143,0,3,0.0,0,0,,2,4,6,6,3,4,2,4,2,6.5,2.0,1
3,3,2009-11-15,"I posted 10 photos on Facebook in the album ""09-10 Season"" http://bit.ly/1GuxzV",9,9,10,10.0,25,OKC,,LAC,L (-8),1,30,1,9,0.111,0,5,0.0,2,3,0.667,1,7,8,2,1,0,0,4,4,1.3,1.0,0
4,4,2009-11-17,arrived in Miami today and playin' against the Heat tomorrow... http://bit.ly/2M88gU,10,10,11,11.0,25,OKC,@,MIA,W (+13),1,35,1,6,0.167,0,2,0.0,0,0,,2,7,9,4,4,0,1,3,2,6.3,7.0,0
5,5,2009-12-13,"I posted 2 photos on Facebook in the album ""09-10 Season"" http://bit.ly/1GuxzV",21,21,22,22.0,25,OKC,,CLE,L (-13),1,28,0,4,0.0,0,2,0.0,0,0,,1,3,4,0,2,1,1,2,0,-0.3,-4.0,0
6,6,2009-12-22,Brandon Jennings article: http://www.ecanadanow.com/sports/2009/12/20/brandon-jennings-fined-for-going-on-twitter/,26,26,27,27.0,25,OKC,@,LAL,L (-3),1,33,6,10,0.6,2,4,0.5,2,2,1.0,2,3,5,3,1,2,0,2,16,17.4,9.0,0
7,7,2009-12-22,Did you hear about Brandon Jennings being fined for Twitting? What y'all been doing so far?,26,26,27,27.0,25,OKC,@,LAL,L (-3),1,33,6,10,0.6,2,4,0.5,2,2,1.0,2,3,5,3,1,2,0,2,16,17.4,9.0,-1
8,8,2009-12-22,RT my Facebook Page and Let's reach 4000 fans like my Twitt account. http://www.facebook.com/thabosefolosha Thank'yall for the support.,26,26,27,27.0,25,OKC,@,LAL,L (-3),1,33,6,10,0.6,2,4,0.5,2,2,1.0,2,3,5,3,1,2,0,2,16,17.4,9.0,-1
9,9,2010-01-18,Getting ready for a long road trip&gt; 4games 7days! I dont like packing...it's taking me hours....,40,40,41,41.0,25,OKC,@,ATL,W (+3),1,25,3,3,1.0,1,1,1.0,0,0,,1,4,5,2,0,0,1,1,7,8.0,6.0,0
10,10,2010-02-03,"Big game tommorow against Atlanta! We need this one...
Good night everyone or good morning to my people in switzerland ;-)",48,48,49,49.0,25,OKC,@,NOH,W (+4),1,20,0,2,0.0,0,1,0.0,0,0,,0,0,0,2,2,1,0,1,0,2.3,5.0,0
11,11,2010-03-14,interviewed by the French newspaper: L'EQUIPE. U can read the article online. It will be soon on available on my... http://bit.ly/bNII10,64,64,65,65.0,25,OKC,,UTA,W (+8),1,26,5,9,0.556,1,2,0.5,2,2,1.0,2,4,6,3,1,0,0,4,13,12.8,9.0,0
12,12,2010-03-17,Check out the Assist of the Night featuring Russell and I... Leave your comments on my Youtube Channel. http://bit.ly/cnkz1k,65,65,66,66.0,25,OKC,@,CHA,L (-8),1,26,1,4,0.25,0,1,0.0,0,0,,1,3,4,2,2,0,2,1,2,2.2,-15.0,0
13,13,2010-11-03,Check out my brother En?gma on Youtube: http://fb.me/JZ0unmdU,91,91,4,4.0,26,OKC,@,LAC,L (-15),1,21,0,4,0.0,0,2,0.0,0,0,,1,3,4,2,0,0,0,2,0,-0.6,-7.0,0
14,14,2010-11-12,Help my bro' Nenad Krstic to raise money for the earthquake victims in his hometown of Kraljevo. http://fb.me/N57bfCD5,95,95,8,8.0,26,OKC,,POR,W (+2),1,34,1,1,1.0,0,0,,0,0,,0,3,3,4,1,0,1,5,2,3.4,7.0,-1
15,15,2010-11-12,Good win yesterday against Philly! What do U think 'bout this song? http://fb.me/L7eZjT7s,95,95,8,8.0,26,OKC,,POR,W (+2),1,34,1,1,1.0,0,0,,0,0,,0,3,3,4,1,0,1,5,2,3.4,7.0,1
16,16,2010-11-24,Time 2 check the Steal of the Night yesterday w/ my bro' @russwest44! Double-Double and a Good win! ThunderUp! http://alturl.com/pdm22,102,102,15,15.0,26,OKC,,DAL,L (-8),1,29,3,7,0.429,1,3,0.333,1,2,0.5,0,4,4,3,2,0,0,2,8,8.4,-9.0,0
17,17,2010-11-28,I hope U had a great Thanksgiving! Great win yesterday against #INDIANA! Playing 2morrow against #Rockets! #ThunderUp,104,104,17,17.0,26,OKC,@,HOU,L (-1),1,31,1,5,0.2,0,2,0.0,4,4,1.0,2,3,5,1,1,0,1,3,6,4.7,9.0,1
18,18,2010-11-28,Regardez le making of de la @BCV #Suisse avec #StanWawrinka & #AnneRichard et #ThaboSefolosha: http://alturl.com/57qu6,104,104,17,17.0,26,OKC,@,HOU,L (-1),1,31,1,5,0.2,0,2,0.0,4,4,1.0,2,3,5,1,1,0,1,3,6,4.7,9.0,0
