,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2016-10-29,New slides 🔥🔥🔥🔥 like the #eac lol @DwyaneWade @ISlideUSA https://t.co/Hl1bw5VDqu,0,1,2,1.0,22,CHI,,IND,W (+17),0,5,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,2,0,0,-2.4,-4,0
1,1,2016-10-29,First game with the W! and S/o to @Urstylist33 for getting me right 🔥🔥👕🎩.✊🏽 @ United Center https://t.co/lIALKyHmGv,0,1,2,1.0,22,CHI,,IND,W (+17),0,5,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,2,0,0,-2.4,-4,-1
2,2,2016-11-02,I love this game🙏🏽 @ Barclays Center https://t.co/PbT67U46rc,2,3,4,3.0,22,CHI,@,BOS,L (-7),0,7,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,1,0,3,1.0,-3,0
3,3,2016-11-30,Did a really fun interview with @bar3official overlooking Chi City. Stay tuned for that &amp; check out their profile for some fresh suits. #ad https://t.co/9XRm6VJH7w,12,16,17,13.0,23,CHI,,LAL,L (-6),0,6,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,2,0,0,2,0,0.5,-5,1
4,4,2016-12-15,Stay true. 📷: @bar3official #sponsored https://t.co/VkhIX22S45,17,24,25,18.0,23,CHI,@,MIL,L (-11),0,19,1,6,0.167,1,4,0.25,2,2,1.0,0,3,3,2,0,0,2,1,5,1.1,0,0
5,5,2017-04-08,Had a great time with @bar3official today in NYC! Thanks to everyone who came out! https://t.co/FQ0CKT1RKZ,54,71,80,55.0,23,CHI,@,BRK,L (-1),0,11,0,2,0.0,0,0,,0,0,,0,0,0,1,0,0,1,3,0,-2.9,-1,1
6,6,2017-10-24,Want to be in the middle of the action? Check @ExpressMen on IG to find out how to win tickets to a regular season NBA game. #ExpressPartner https://t.co/Nqwojp5ASM,63,82,3,3.0,23,CHI,@,CLE,L (-7),0,17,5,10,0.5,3,4,0.75,0,0,,0,4,4,0,0,0,0,1,13,8.8,-8,0
7,7,2017-10-26,Chicago! Who wants THESE TIX to come see us take on the Hawks at home tomorrow night? Now is your chance—RT to enter to win!! #BullsNation https://t.co/pfqal7Q4YM,64,83,4,4.0,23,CHI,,ATL,W (+5),1,36,3,14,0.214,2,9,0.222,3,3,1.0,1,8,9,5,2,0,2,0,11,9.0,1,0
8,8,2017-11-19,"Good win last night to start the road trip, @ZachLaVine coming soon #seered @ Chicago, Illinois https://t.co/uAVq4NDUiZ",74,93,14,14.0,24,CHI,@,PHO,L (-8),1,37,3,10,0.3,3,7,0.429,0,0,,1,6,7,3,0,0,0,2,9,7.0,-5,1
9,9,2017-11-30,🙌🏾 I’m Chicago’s @NBA Game Changer. Check me out on set with @Express. #ExpressPartner https://t.co/1fzBStB58M,80,99,20,20.0,24,CHI,@,DEN,L (-1),1,40,2,6,0.333,1,4,0.25,0,0,,1,6,7,5,1,0,0,2,5,7.8,2,0
10,10,2018-02-09,"Chicago! I want to help you out for Valentine’s Day. I've partnered with @Uber_CHI, @GtfishOyster &amp; @SharisBerries to offer you the chance to win the perfect VDay date night + tix to our game on 2/14. To enter: post a photo of you &amp; your date w/ the hashtag #DenzelValentinesDay! https://t.co/KaHPuOBMwB",114,133,54,54.0,24,CHI,,MIN,W (+1),0,17,2,10,0.2,0,3,0.0,1,1,1.0,1,3,4,2,0,0,2,2,5,-1.0,-9,0
11,11,2020-02-29,"My favorite food delivery @grubhub has the BEST options in Chicago! I schedule my food with the pre-order function so it arrives right when I arrive home from practice. Get $10 off your 1st order of $15+ with my link: https://t.co/D0juwMbmgw

#ChicagoDelivered #GrubhubPartner https://t.co/nnUF8kWJW7",168,194,60,31.0,26,CHI,@,NYK,L (-10),0,10,3,8,0.375,2,5,0.4,0,0,,1,2,3,0,0,0,0,0,8,4.9,1,1
12,12,2020-12-26,KCP is under rated! Elite in his role!,174,200,2,1.0,27,CHI,,IND,L (-19),0,13,4,6,0.667,3,4,0.75,0,0,,0,1,1,0,1,1,0,0,11,10.4,-10,-1
13,13,2021-01-06,"RONDO WITH THE CELTICS 👀

10 years ago today, Rajon Rondo had 12 PTS, 23 AST, 6 STL in a win over the Spurs. His career-highs in AST are 24 &amp; 25. https://t.co/f5NLRWMocw",179,207,9,6.0,27,CHI,@,SAC,L (-4),0,21,4,10,0.4,2,7,0.286,0,0,,0,4,4,5,2,0,0,2,10,10.5,10,0
