,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2010-12-05,Yessir unc got that win today,2,19,20,3.0,21,TOR,,NYK,L (-17),0,17,2,3,0.667,0,0,,2,6,0.333,2,6,8,0,1,0,1,2,6,5.5,6,0
1,1,2010-12-10,RT @RaptorsCRGirl: http://twitpic.com/3efjg1 - @raptors @eddavis32 @Sonny13 J.Dorsey and Peja make a surprise holiday visit to #Sunnybrook!,5,22,23,6.0,21,TOR,,DEN,L (-7),0,15,2,3,0.667,0,0,,0,0,,1,1,2,0,0,1,0,1,4,4.0,-4,0
2,2,2011-01-04,On this call of duty,16,33,34,17.0,21,TOR,@,CHI,L (-20),0,18,2,3,0.667,0,0,,0,1,0.0,1,1,2,0,1,2,3,5,4,0.7,-4,0
3,3,2011-01-04,This how they treat u when they score 37 RT @DeMar_DeRozan: @eddavis32 shut up good to sleep rook,16,33,34,17.0,21,TOR,@,CHI,L (-20),0,18,2,3,0.667,0,0,,0,1,0.0,1,1,2,0,1,2,3,5,4,0.7,-4,-1
4,4,2011-01-09,No love cry when only babies die,19,36,37,20.0,21,TOR,,SAC,W (+6),0,15,0,1,0.0,0,0,,2,2,1.0,0,2,2,2,1,3,0,1,2,6.0,-1,-1
5,5,2011-01-14,who watchin first 48 rite now,21,38,39,22.0,21,TOR,,DET,L (-6),0,19,2,3,0.667,0,0,,2,2,1.0,5,3,8,1,0,2,0,2,6,10.4,-14,0
6,6,2011-01-28,Hahaahahaa tracy morgan funny,29,46,47,30.0,21,TOR,,MIL,L (-6),0,22,2,3,0.667,0,0,,2,2,1.0,3,6,9,1,0,0,0,4,6,7.7,3,1
7,7,2011-02-02,Still stuck in Indiana,32,49,50,33.0,21,TOR,@,ATL,L (-13),0,21,1,3,0.333,0,0,,1,2,0.5,0,3,3,2,1,0,0,2,3,3.4,-4,-1
8,8,2011-02-02,Pray for the jack. He took 5 boo him,32,49,50,33.0,21,TOR,@,ATL,L (-13),0,21,1,3,0.333,0,0,,1,2,0.5,0,3,3,2,1,0,0,2,3,3.4,-4,-1
9,9,2011-02-02,Man been sitting on the plane for 5 straight hours. Back to the hotel in Indiana,32,49,50,33.0,21,TOR,@,ATL,L (-13),0,21,1,3,0.333,0,0,,1,2,0.5,0,3,3,2,1,0,0,2,3,3.4,-4,-1
10,10,2011-02-04,Yessir back in Toronto,33,50,51,34.0,21,TOR,,MIN,W (+11),0,19,3,4,0.75,0,0,,0,0,,1,8,9,0,0,1,1,1,6,6.8,1,0
11,11,2011-02-11,Man I can't stand the way the duke players and coaches act,36,53,54,37.0,21,TOR,,POR,L (-6),1,28,3,6,0.5,0,0,,0,2,0.0,7,6,13,1,1,0,0,4,6,9.0,-17,0
12,12,2011-02-11,Damn cant believe Mark Buehrle said this http://www.huffingtonpost.com/2011/02/10/mark-buehrle-michael-vick-dogs_n_821272.html,36,53,54,37.0,21,TOR,,POR,L (-6),1,28,3,6,0.5,0,0,,0,2,0.0,7,6,13,1,1,0,0,4,6,9.0,-17,0
13,13,2011-02-13,Yea i need that,37,54,55,38.0,21,TOR,,LAC,W (+5),0,36,6,8,0.75,0,0,,1,1,1.0,6,8,14,1,1,3,0,5,13,18.2,-5,0
14,14,2011-03-04,Can't sleep for nuttin and its 2:30 over here,44,61,62,45.0,21,TOR,@,NJN,L (-13),0,22,6,6,1.0,0,0,,0,0,,2,6,8,0,3,0,2,1,12,14.0,10,-1
15,15,2011-03-11,Prolly the best game winner I ever seen,47,64,65,48.0,21,TOR,,IND,W (+10),1,34,5,6,0.833,0,0,,2,3,0.667,4,9,13,2,0,2,2,4,12,14.1,0,1
16,16,2011-03-11,Ima leave my shirt shoes and pants on #typesex,47,64,65,48.0,21,TOR,,IND,W (+10),1,34,5,6,0.833,0,0,,2,3,0.667,4,9,13,2,0,2,2,4,12,14.1,0,0
17,17,2011-03-13,Damn jimmer had 52 tonight,48,65,66,49.0,21,TOR,,CHA,L (-5),1,25,3,7,0.429,0,0,,2,6,0.333,2,4,6,1,3,0,2,5,8,5.0,-13,0
18,18,2011-03-13,Ok HB had a 40 piece today,48,65,66,49.0,21,TOR,,CHA,L (-5),1,25,3,7,0.429,0,0,,2,6,0.333,2,4,6,1,3,0,2,5,8,5.0,-13,-1
19,19,2011-03-20,ahaha i need this in my life,51,68,69,52.0,21,TOR,@,OKC,W (+2),0,12,0,3,0.0,0,0,,0,0,,1,2,3,0,1,0,0,0,0,0.2,-6,-1
20,20,2011-03-21,This man @Sonny13 put all this sugar on his eggs http://plixi.com/p/85548335,52,69,70,53.0,21,TOR,@,DEN,L (-33),0,22,1,5,0.2,0,0,,1,2,0.5,1,4,5,0,0,2,1,1,3,1.4,-15,0
21,21,2011-03-26,Bad decisions good intentions,55,72,73,56.0,21,TOR,@,LAC,L (-4),1,40,8,11,0.727,0,0,,5,8,0.625,5,6,11,3,1,0,0,5,21,21.7,-11,1
22,22,2011-04-03,"And I’m on one, I got one",58,75,76,59.0,21,TOR,,ORL,W (+4),1,21,4,7,0.571,0,0,,0,0,,3,3,6,2,1,0,0,4,8,8.5,4,0
23,23,2011-04-03,Watch my man Brad Burgess have a big game today #20 for VCU,58,75,76,59.0,21,TOR,,ORL,W (+4),1,21,4,7,0.571,0,0,,0,0,,3,3,6,2,1,0,0,4,8,8.5,4,0
24,24,2011-04-10,This one look like that one,62,79,80,63.0,21,TOR,,NJN,W (+7),1,32,9,14,0.643,0,0,,0,1,0.0,4,4,8,2,0,3,2,3,18,15.7,-1,1
25,25,2011-04-10,Trunk sound like a marching band in it,62,79,80,63.0,21,TOR,,NJN,W (+7),1,32,9,14,0.643,0,0,,0,1,0.0,4,4,8,2,0,3,2,3,18,15.7,-1,1
26,26,2011-12-26,you kno what we talked about the whole summer it start today @DevinEbanks3,65,82,1,1.0,22,TOR,@,CLE,W (+8),0,18,7,7,1.0,0,0,,0,0,,4,3,7,2,0,2,0,3,14,17.2,-1,0
27,27,2011-12-28,bout to get on this call of duty til i fall asleep,66,83,2,2.0,22,TOR,,IND,L (-5),0,20,1,2,0.5,0,0,,0,0,,0,3,3,1,0,0,1,3,2,0.4,-7,0
28,28,2012-01-02,I'm out happy new years to all,69,86,5,5.0,22,TOR,@,NYK,W (+5),0,15,1,5,0.2,0,0,,0,0,,1,0,1,1,0,0,1,2,2,-1.5,8,1
29,29,2012-01-06,big shot,71,88,7,7.0,22,TOR,,NJN,L (-12),0,26,4,7,0.571,0,0,,3,5,0.6,2,6,8,1,1,1,0,1,11,12.1,-12,0
30,30,2012-01-11,DC what up,75,92,11,11.0,22,TOR,,SAC,L (-7),0,14,3,4,0.75,0,0,,0,0,,4,2,6,0,1,0,1,3,6,6.6,-2,0
31,31,2012-01-16,RT @DeMar_DeRozan: Deep convo with my bros @eddavis32 & @GForbz3...,78,95,14,14.0,22,TOR,@,ATL,L (-9),1,40,3,8,0.375,0,0,,1,3,0.333,2,9,11,1,3,4,2,4,7,8.8,-6,0
32,32,2012-01-27,Just touchdown in Denver,84,101,20,20.0,22,TOR,@,DEN,L (-15),0,18,2,6,0.333,0,0,,1,3,0.333,1,5,6,1,1,2,1,4,5,3.5,-11,0
33,33,2012-01-29,We gon be ight,85,102,21,21.0,22,TOR,@,NJN,W (+21),0,26,2,5,0.4,0,0,,2,2,1.0,4,5,9,0,1,0,2,6,6,4.2,13,0
34,34,2012-01-29,follow my dogg @K9comp10,85,102,21,21.0,22,TOR,@,NJN,W (+21),0,26,2,5,0.4,0,0,,2,2,1.0,4,5,9,0,1,0,2,6,6,4.2,13,0
35,35,2012-02-08,Flight back to Toronto,91,108,27,27.0,22,TOR,,MIL,L (-6),0,24,1,6,0.167,0,1,0.0,4,4,1.0,3,4,7,0,3,0,0,1,6,8.1,-6,0
36,36,2012-02-10,What happen wit the carolina duke game???,92,109,28,28.0,22,TOR,,BOS,W (+12),0,19,2,4,0.5,0,0,,0,0,,0,6,6,0,0,0,1,1,4,2.4,-7,0
37,37,2012-02-17,What up im about to get on nowRT @IamAmirJohnson: @eddavis32 the duttttyyy??,96,113,32,32.0,22,TOR,,CHA,L (-7),0,31,4,8,0.5,0,0,,1,4,0.25,4,6,10,1,2,0,0,2,9,10.3,3,0
38,38,2012-03-04,Practice,101,118,37,37.0,22,TOR,,GSW,W (+8),0,22,1,4,0.25,0,0,,0,0,,5,7,12,2,2,1,0,2,2,8.5,12,0
39,39,2012-03-04,Damn Duke what up @9thWonderMusic,101,118,37,37.0,22,TOR,,GSW,W (+8),0,22,1,4,0.25,0,0,,0,0,,5,7,12,2,2,1,0,2,2,8.5,12,0
40,40,2012-03-11,On the way to the arena wit @GForbz3,105,122,41,41.0,22,TOR,,MIL,L (-6),0,21,1,1,1.0,0,0,,2,2,1.0,2,8,10,1,1,0,0,3,4,8.0,-9,0
41,41,2012-03-13,Bout to head to the gym to get this lift in,106,123,42,42.0,22,TOR,@,CLE,W (+8),0,25,3,6,0.5,0,0,,2,6,0.333,2,2,4,1,0,2,1,4,8,4.9,-1,0
42,42,2012-03-13,Sittin in the room watching this clippers celtics game,106,123,42,42.0,22,TOR,@,CLE,W (+8),0,25,3,6,0.5,0,0,,2,6,0.333,2,2,4,1,0,2,1,4,8,4.9,-1,0
43,43,2012-03-16,Damn it's gettin real around the league,108,125,44,44.0,22,TOR,@,MEM,W (+4),0,11,0,1,0.0,0,0,,0,0,,1,1,2,1,0,1,0,4,0,0.1,-5,1
44,44,2012-03-16,Ima miss my dude @leandrinhooo20 funny dude,108,125,44,44.0,22,TOR,@,MEM,W (+4),0,11,0,1,0.0,0,0,,0,0,,1,1,2,1,0,1,0,4,0,0.1,-5,-1
45,45,2012-03-16,This uconn game over already,108,125,44,44.0,22,TOR,@,MEM,W (+4),0,11,0,1,0.0,0,0,,0,0,,1,1,2,1,0,1,0,4,0,0.1,-5,-1
46,46,2012-03-16,I kno they mite come back RT @medill99: @eddavis32 not yet!!!!!!!,108,125,44,44.0,22,TOR,@,MEM,W (+4),0,11,0,1,0.0,0,0,,0,0,,1,1,2,1,0,1,0,4,0,0.1,-5,0
47,47,2012-03-16,Lottery out here in Memphis is 200mil I'm trying to think what ima buy when I hit it 2mor,108,125,44,44.0,22,TOR,@,MEM,W (+4),0,11,0,1,0.0,0,0,,0,0,,1,1,2,1,0,1,0,4,0,0.1,-5,-1
48,48,2012-03-28,RT @DeThompson9: @CoachJerodHaase Congrats Coach! Your going to do a great job at UAB. They are really fortunate to have you!,115,132,51,51.0,22,TOR,,DEN,W (+9),0,20,2,8,0.25,0,0,,0,0,,4,4,8,2,1,0,1,3,4,3.4,7,1
49,49,2012-04-08,"I'm in the bucket, paid 200 for it",121,138,57,57.0,22,TOR,@,OKC,L (-16),0,20,3,4,0.75,0,0,,0,0,,3,1,4,0,0,0,3,0,6,3.8,-23,0
50,50,2012-04-22,I ain't talk to my dogg @DStrick01 in a min what up boy,128,145,64,64.0,22,TOR,@,DET,L (-3),0,29,3,5,0.6,0,0,,1,2,0.5,4,4,8,2,1,0,1,4,7,8.1,0,0
51,51,2012-04-23,I let my lady drive we on that 85,129,146,65,65.0,22,TOR,@,MIL,L (-6),0,25,1,4,0.25,0,0,,0,0,,1,10,11,1,1,0,2,5,2,1.0,-20,-1
52,52,2012-04-23,Bout to head to shoot around,129,146,65,65.0,22,TOR,@,MIL,L (-6),0,25,1,4,0.25,0,0,,0,0,,1,10,11,1,1,0,2,5,2,1.0,-20,0
53,53,2012-12-21,At dinner with my dogg @demar_derozan http://t.co/dQEhUEgu,158,175,28,28.0,23,TOR,,ORL,W (+3),1,32,4,12,0.333,0,0,,2,2,1.0,0,6,6,2,2,1,1,0,10,8.1,0,0
54,54,2012-12-26,"Merry Christmas to all my friends, family and fans! Stay safe and have a Happy Holiday!",159,176,29,29.0,23,TOR,@,SAS,L (-20),1,25,3,7,0.429,0,0,,0,0,,3,4,7,1,2,1,2,3,6,5.8,-6,1
55,55,2012-12-28,Me Tall money and debo http://t.co/Huq8V3wC,160,177,30,30.0,23,TOR,@,NOH,W (+7),1,29,6,12,0.5,0,0,,1,1,1.0,0,5,5,3,0,1,1,4,13,8.7,-3,0
56,56,2013-01-02,Happy New Year! Thankful for another year and looking forward to the future! 2013!!!,162,179,32,32.0,23,TOR,,POR,W (+23),1,30,9,12,0.75,0,0,,1,4,0.25,0,7,7,1,1,0,1,1,19,15.4,12,1
