,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2009-11-06,"What you let in your heart shapes what you believe, expect and do",1,3,4,2.0,25,GSW,,LAC,L (-28),0,12,1,4,0.25,0,2,0.0,0,0,,0,0,0,1,1,0,1,1,2,-0.1,2,1
1,1,2009-11-06,"RT @td_jakes: Romans12:12 Let your hope keep you joyful, be patient in your troubles, and pray at all times.",1,3,4,2.0,25,GSW,,LAC,L (-28),0,12,1,4,0.25,0,2,0.0,0,0,,0,0,0,1,1,0,1,1,2,-0.1,2,1
2,2,2009-11-06,"""The best way out is always to go through.""",1,3,4,2.0,25,GSW,,LAC,L (-28),0,12,1,4,0.25,0,2,0.0,0,0,,0,0,0,1,1,0,1,1,2,-0.1,2,0
3,3,2009-11-06,"Anyone begging for respect for their past, has a problem with their present, AND A BIGGER PROBLEM WITH THEIR FUTURE!",1,3,4,2.0,25,GSW,,LAC,L (-28),0,12,1,4,0.25,0,2,0.0,0,0,,0,0,0,1,1,0,1,1,2,-0.1,2,0
4,4,2009-11-08,You may not see God but his spirit is found within your conscious..,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,0
5,5,2009-11-08,just realized my life has taken a 360 spiral downward lol dont wat i did but man not looking so good lol bak to the drawing board,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,-1
6,6,2009-11-08,Drivin down to sacramento wats sum good places to eat in sac 4 dinner tonight?,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,1
7,7,2009-11-08,"‎​​Walk up straight. Live life without guilt, shame and fear",2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,-1
8,8,2009-11-08,RT @RevRunWisdom: Wanna be in a lane ALL alone & stand out? Do the right thing continuously! U'll BE ASTONISHING!!!!,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,0
9,9,2009-11-08,RT @warriorsworld Warrior fans deserve a winning product &lt;tru story&gt;,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,1
10,10,2009-11-08,God has it all n control be encouraged the joy u have he didn't give it to u and he can't take it away -mama&papa watson,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,1
11,11,2009-11-08,My take on the rihanna interview: she's a liar lol and using it to boost her career and kickin chris brown as far as she can I think she,2,4,5,3.0,25,GSW,@,SAC,L (-13),0,9,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,-1.4,10,0
