,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2011-12-28,"Talent might make you good, but persistence makes you great #motivation #in",0,1,2,1.0,31,DET,,CLE,L (-16),0,5,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,3,0
1,1,2011-12-28,"You may be unclear about your current financial picture, which... More for Capricorn http://t.co/yfA6QQqz",0,1,2,1.0,31,DET,,CLE,L (-16),0,5,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,3,0
2,2,2011-12-30,"Jus landed in Boston, celtics tomm. oomf has to decide who 2 cheer for...(choose wisely)",1,2,3,2.0,31,DET,@,BOS,L (-11),0,12,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,4,2.6,4,0
3,3,2011-12-30,All We Do...,1,2,3,2.0,31,DET,@,BOS,L (-11),0,12,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,4,2.6,4,0
4,4,2011-12-30,Stay encouraged...,1,2,3,2.0,31,DET,@,BOS,L (-11),0,12,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,4,2.6,4,0
5,5,2011-12-30,You are susceptible to the emotional intensity of today's Sun-... More for Capricorn http://t.co/yfA6QQqz,1,2,3,2.0,31,DET,@,BOS,L (-11),0,12,2,3,0.667,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,4,2.6,4,0
6,6,2011-12-31,This can be a good planning day as long as you remember to pay... More for Capricorn http://t.co/yfA6QQqz,2,3,4,3.0,31,DET,,IND,W (+8),0,9,0,2,0.0,0,0,,0,0,,1,0,1,1,0,0,0,2,0,-0.8,-11,0
7,7,2011-12-31,YouTube - NBA Basketball Player Damien Wilkins Motivation http://t.co/rFDE7nTT,2,3,4,3.0,31,DET,,IND,W (+8),0,9,0,2,0.0,0,0,,0,0,,1,0,1,1,0,0,0,2,0,-0.8,-11,0
8,8,2011-12-31,"GM, happy Friday everyone!",2,3,4,3.0,31,DET,,IND,W (+8),0,9,0,2,0.0,0,0,,0,0,,1,0,1,1,0,0,0,2,0,-0.8,-11,1
9,9,2012-01-02,Happy new yr from me and jayden!! http://t.co/c1vbFXW1,3,4,5,4.0,31,DET,,ORL,W (+11),0,11,0,2,0.0,0,0,,0,0,,0,1,1,2,0,1,0,1,0,0.6,-1,1
