,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2013-11-20,http://t.co/yyg9s780Tm,104,108,12,10.0,25,MEM,@,GSW,W (+7),0,18,1,5,0.2,0,3,0.0,4,4,1.0,1,0,1,3,1,0,0,3,6,5.5,1,0
1,1,2013-11-25,Boardwalk season finale. 3 1/2 hours and counting,106,110,14,12.0,25,MEM,,HOU,L (-7),0,18,1,7,0.143,0,2,0.0,0,0,,0,2,2,0,1,0,2,2,2,-3.7,-10,0
2,2,2014-04-09,Check out the new layout of my site! http://t.co/HjJUnDUI2F,165,173,77,71.0,25,BOS,@,ATL,L (-8),0,21,2,5,0.4,1,1,1.0,0,0,,0,1,1,2,0,0,0,1,5,3.6,-7,0
3,3,2015-01-07,http://t.co/D6qmSaCIOM,202,211,37,36.0,26,MIL,@,PHI,W (+20),0,26,6,6,1.0,0,0,,0,0,,0,5,5,4,2,0,4,3,12,11.3,10,0
4,4,2015-01-07,Relaunched my blog! Why I'm excited to be in Milwaukee as a member of a @Bucks franchise on the rise: http://t.co/D6qmSaCIOM,202,211,37,36.0,26,MIL,@,PHI,W (+20),0,26,6,6,1.0,0,0,,0,0,,0,5,5,4,2,0,4,3,12,11.3,10,1
5,5,2015-02-22,Grateful for opportunity to help lead on the floor with the @Bucks. My blog: http://t.co/sNsu6yqSM3,220,229,55,54.0,26,MIL,,ATL,L (-11),1,30,6,11,0.545,1,2,0.5,0,0,,0,3,3,3,3,0,4,3,13,8.5,-4,-1
6,6,2015-03-28,BearDown,235,247,73,69.0,26,MIL,,GSW,L (-13),0,27,2,8,0.25,0,1,0.0,3,3,1.0,1,5,6,5,2,0,2,2,7,7.1,-4,0
7,7,2017-10-20,"Simple Ways to Be Better at Remembering, via @nytimes https://t.co/icLBk4pTMi",306,354,2,2.0,29,PHI,,BOS,L (-10),1,30,7,12,0.583,4,6,0.667,0,0,,0,1,1,1,1,0,0,4,18,12.8,-9,0
8,8,2017-10-20,"The F.B.I.’s Black Phantom Menace, via @nytimes https://t.co/PWCl9eejl9",306,354,2,2.0,29,PHI,,BOS,L (-10),1,30,7,12,0.583,4,6,0.667,0,0,,0,1,1,1,1,0,0,4,18,12.8,-9,0
9,9,2017-10-25,"Republican Jeff Flake, a Fierce Trump Critic, Will Not Seek Re-Election for Senate, via @nytimes https://t.co/K2kdEbIHNe",309,357,5,5.0,29,PHI,,HOU,L (-1),1,30,3,11,0.273,2,5,0.4,1,2,0.5,0,2,2,2,1,0,0,1,9,4.7,-3,0
