,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2014-03-27,Just got @verified thanks to my boy @Ace5Thomas good lookin 5!!,27,50,19,15.0,26,PHI,@,HOU,L (-22),0,22,2,2,1.0,0,0,,1,2,0.5,2,2,4,2,1,2,2,3,5,6.6,-2,1
1,1,2014-03-27,Win a autograph shoes from me if your the 6k follower!,27,50,19,15.0,26,PHI,@,HOU,L (-22),0,22,2,2,1.0,0,0,,1,2,0.5,2,2,4,2,1,2,2,3,5,6.6,-2,0
2,2,2014-03-27,Houston what it do?,27,50,19,15.0,26,PHI,@,HOU,L (-22),0,22,2,2,1.0,0,0,,1,2,0.5,2,2,4,2,1,2,2,3,5,6.6,-2,0
3,3,2014-03-31,Gr8 no look pass @TWroten_LOE handing out 1of his 9 dimes. http://t.co/uguJvojXTZ,29,52,21,17.0,26,PHI,@,ATL,L (-8),0,21,2,3,0.667,0,0,,1,7,0.143,1,8,9,0,0,3,2,1,5,4.1,-16,0
4,4,2014-03-31,Big shot for the twin,29,52,21,17.0,26,PHI,@,ATL,L (-8),0,21,2,3,0.667,0,0,,1,7,0.143,1,8,9,0,0,3,2,1,5,4.1,-16,0
5,5,2014-04-14,Starving sitting in this philly traffic http://t.co/SIT5MQsPtN,35,59,28,23.0,26,PHI,,BOS,W (+5),0,16,1,1,1.0,0,0,,2,6,0.333,0,1,1,1,0,2,0,2,4,3.7,-1,-1
