,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2012-11-10,I need so company I'm bored,1,5,6,2.0,19,CHI,,MIN,W (+7),0,6,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,2,-1
1,1,2012-11-10,What channel Kentucky play on and what time,1,5,6,2.0,19,CHI,,MIN,W (+7),0,6,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,2,0
2,2,2012-11-10,About to watch my little brother and my boy Quinn cook go at,1,5,6,2.0,19,CHI,,MIN,W (+7),0,6,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,2,0
3,3,2012-11-10,College basketball today..,1,5,6,2.0,19,CHI,,MIN,W (+7),0,6,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,2,0
4,4,2012-11-10,Michigan state getting ran,1,5,6,2.0,19,CHI,,MIN,W (+7),0,6,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,2,-1
5,5,2012-11-12,Good morning world,2,6,7,3.0,19,CHI,,BOS,L (-6),0,18,1,4,0.25,0,1,0.0,3,4,0.75,0,3,3,2,0,0,1,3,5,2.3,9,1
6,6,2012-12-18,What's good world?,10,23,24,11.0,19,CHI,,BOS,W (+11),0,6,0,1,0.0,0,0,,0,0,,0,1,1,2,0,1,1,0,0,0.7,-5,1
7,7,2012-12-25,Can't wait to get this cut smh,13,26,27,14.0,19,CHI,,HOU,L (-23),0,18,4,10,0.4,0,0,,0,0,,0,0,0,3,0,1,1,2,8,3.6,8,0
8,8,2012-12-25,What should I eat,13,26,27,14.0,19,CHI,,HOU,L (-23),0,18,4,10,0.4,0,0,,0,0,,0,0,0,3,0,1,1,2,8,3.6,8,0
9,9,2012-12-25,I wana go to the movies but ain't nobody to go with,13,26,27,14.0,19,CHI,,HOU,L (-23),0,18,4,10,0.4,0,0,,0,0,,0,0,0,3,0,1,1,2,8,3.6,8,-1
10,10,2012-12-25,I have to take some of this anger out on the call of duty smh,13,26,27,14.0,19,CHI,,HOU,L (-23),0,18,4,10,0.4,0,0,,0,0,,0,0,0,3,0,1,1,2,8,3.6,8,0
11,11,2012-12-25,Ducked off for the rest of the day,13,26,27,14.0,19,CHI,,HOU,L (-23),0,18,4,10,0.4,0,0,,0,0,,0,0,0,3,0,1,1,2,8,3.6,8,0
12,12,2012-12-31,Had her out in Bora the explore like she was Dora,15,28,29,16.0,19,CHI,,CHA,L (-10),0,19,2,7,0.286,0,0,,0,0,,0,2,2,3,1,0,1,2,4,1.8,-3,1
13,13,2012-12-31,"""@DLamb20: Go 2 http://t.co/CdVRYAGA"" I put u on",15,28,29,16.0,19,CHI,,CHA,L (-10),0,19,2,7,0.286,0,0,,0,0,,0,2,2,3,1,0,1,2,4,1.8,-3,-1
14,14,2012-12-31,I still love y'all but it's like we just grew apart,15,28,29,16.0,19,CHI,,CHA,L (-10),0,19,2,7,0.286,0,0,,0,0,,0,2,2,3,1,0,1,2,4,1.8,-3,0
15,15,2012-12-31,Tht life style you gone love 4ever,15,28,29,16.0,19,CHI,,CHA,L (-10),0,19,2,7,0.286,0,0,,0,0,,0,2,2,3,1,0,1,2,4,1.8,-3,1
