,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2017-11-30,"Great win last night! Schedule has been hectic these days! 2 games, 2 different teams! But I’m… https://t.co/0DDi4SGmWV",7,9,20,8.0,27,LAC,,UTA,L (-19),0,18,2,3,0.667,0,1,0.0,1,2,0.5,0,2,2,2,0,0,1,0,5,4.3,-24,1
1,1,2017-12-06,Sometimes I think anout it and realize how blessed my life has been. Ups and downs but never so bad that I fell off of God’s plan! #blessed,10,12,23,11.0,27,LAC,,MIN,L (-6),1,11,1,4,0.25,1,1,1.0,0,0,,0,0,0,1,0,0,0,0,3,1.3,-11,-1
2,2,2017-12-06,Blessed to be in the situation I am! Living my dream to the fullest! #blessed #embracethegrind https://t.co/1HAbewXymH,10,12,23,11.0,27,LAC,,MIN,L (-6),1,11,1,4,0.25,1,1,1.0,0,0,,0,0,0,1,0,0,0,0,3,1.3,-11,1
3,3,2017-12-15,Humbled to be able to see and learn more about my heritage! I will have to come back so that I… https://t.co/lD3Dwaavkl,14,16,27,15.0,27,LAC,@,WAS,L (-9),0,26,4,9,0.444,2,3,0.667,0,0,,2,1,3,1,1,1,1,5,10,6.4,-2,1
4,4,2017-12-22,"In sports, the mindset is to never be satisfied and never get discouraged. Never be satisfied with your success, never be discouraged by failures. Keep grinding!",18,20,31,19.0,27,LAC,@,HOU,W (+10),1,31,4,9,0.444,1,5,0.2,0,0,,1,1,2,2,1,0,0,4,9,6.1,6,1
5,5,2017-12-23,@C_Will21 In sports and in life 👌🏾,19,21,32,20.0,27,LAC,@,MEM,L (-3),1,32,3,5,0.6,1,3,0.333,0,0,,0,1,1,0,1,3,0,2,7,7.3,5,1
6,6,2018-01-04,"📊 18p/2r/2s | @C_Will21 scored a career-high 18-points against the Memphis Grizzlies in last night's game. #NBAVote 

📸: https://t.co/odkx1D3Fr3 
🎥: https://t.co/VRbTbcNxCp 
#ItTakesEverything https://t.co/ZDywUmcsMU",24,26,37,25.0,27,LAC,,OKC,L (-10),1,33,3,9,0.333,0,4,0.0,0,0,,1,0,1,1,1,0,0,2,6,2.5,-21,0
7,7,2018-01-08,Which poster was better — @C_Will21 or @MalikAbu_? (There are no wrong answers) https://t.co/oOs9f7zTIF,26,28,39,27.0,27,LAC,,ATL,W (+1),1,37,5,7,0.714,3,4,0.75,2,2,1.0,0,3,3,2,4,2,1,4,15,17.2,1,0
8,8,2018-01-10,"📊 15p/3r/2a/4s/2b | @C_Will21 hits the game-winner along with a season-high of 4 steals in last night’s game. #NBAVote

📸: https://t.co/S3ilrYyaXW
🎥: https://t.co/pwXfVwog3e
#ItTakesEverything https://t.co/JwkkRcTmLR",27,29,40,28.0,27,LAC,@,GSW,W (+19),1,20,5,9,0.556,2,4,0.5,0,0,,1,2,3,0,2,1,0,1,12,11.3,-7,0
9,9,2018-01-10,"Went into yesterday thinking it was going to be a normal day at the office, just ready to do my… https://t.co/BvJZ2mgJfn",27,29,40,28.0,27,LAC,@,GSW,W (+19),1,20,5,9,0.556,2,4,0.5,0,0,,1,2,3,0,2,1,0,1,12,11.3,-7,-1
10,10,2018-01-10,Gotta save this! I like this edit. Thanks! https://t.co/1tPMJElEbg,27,29,40,28.0,27,LAC,@,GSW,W (+19),1,20,5,9,0.556,2,4,0.5,0,0,,1,2,3,0,2,1,0,1,12,11.3,-7,1
