,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2014-01-17,The difference between west an east cost.. West the sun is always shining ☀️.. East u gotta look outside an checc the weather everyday ❄️,5,10,11,6.0,24,PHI,,MIA,L (-15),0,21,3,5,0.6,0,0,,1,3,0.333,3,4,7,1,0,1,2,3,7,5.4,7,0
1,1,2014-01-20,I jus wanna thank the man up above for giving me another chance to chase my dreams with a new team… http://t.co/bX8gZWgMuC,7,12,13,8.0,24,PHI,@,WAS,L (-8),0,13,0,1,0.0,0,0,,0,0,,0,5,5,1,0,1,0,1,0,1.8,-7,1
2,2,2014-01-22,New York 🗽,8,13,14,9.0,24,PHI,@,NYK,W (+4),0,9,1,3,0.333,0,0,,1,2,0.5,1,2,3,0,0,0,1,2,3,0.4,-14,0
3,3,2014-01-29,Didn't no the bro @natepoetics was featured on Ty Dolla $ign Beach House album,12,17,18,13.0,24,PHI,@,BOS,W (+1),0,15,2,3,0.667,0,0,,0,0,,0,4,4,0,0,1,1,3,4,2.4,-6,0
4,4,2014-03-18,It's official #Magic #WeWill 📝 http://t.co/rJ2od1qFt4,18,29,30,19.0,24,ORL,@,GSW,L (-14),0,12,2,2,1.0,0,0,,0,0,,1,2,3,0,0,0,0,2,4,3.9,7,-1
5,5,2014-03-18,Feels good to be bacc in Cali I missed my state #westcoast,18,29,30,19.0,24,ORL,@,GSW,L (-14),0,12,2,2,1.0,0,0,,0,0,,1,2,3,0,0,0,0,2,4,3.9,7,-1
6,6,2014-04-16,Big congrats to my girl @Cassie_11 on being selected in the WNBA draft just the beginning #projan #FightOn ✌️🏀,30,43,44,31.0,24,ORL,,IND,L (-15),1,27,4,10,0.4,0,0,,0,0,,4,9,13,0,2,2,1,3,8,9.3,-11,-1
7,7,2015-03-10,Wheels up to Indiana ✈️,76,108,65,46.0,25,ORL,@,IND,L (-32),1,17,3,4,0.75,0,0,,0,0,,2,6,8,0,0,1,1,3,6,6.1,3,0
8,8,2015-03-13,This jet life serious Boston bound ✈️,78,110,67,48.0,25,ORL,@,BOS,L (-7),1,25,2,3,0.667,0,0,,1,2,0.5,4,4,8,0,0,1,3,3,5,3.8,-9,1
9,9,2015-03-13,Netflix in the hotel clutch,78,110,67,48.0,25,ORL,@,BOS,L (-7),1,25,2,3,0.667,0,0,,1,2,0.5,4,4,8,0,0,1,3,3,5,3.8,-9,-1
10,10,2015-03-15,Stucc on this plane for the past hour+ 😡,79,111,68,49.0,25,ORL,,CLE,L (-15),1,18,1,1,1.0,0,0,,1,2,0.5,1,4,5,0,1,0,0,2,3,4.4,-6,0
11,11,2015-03-17,My flight wing man is missing on this flight 😒 http://t.co/yeOug4UjJs,80,112,69,50.0,25,ORL,@,HOU,L (-13),1,23,1,2,0.5,0,0,,0,0,,1,6,7,0,0,2,1,4,2,2.3,-1,-1
12,12,2015-03-25,Thanks to @stancehoops for my new compression socks. #theuncommonthread https://t.co/CBd7CYc92G,81,116,73,51.0,25,ORL,,ATL,L (-12),1,26,0,1,0.0,0,0,,0,0,,1,6,7,0,1,1,1,2,0,1.7,-10,1
13,13,2015-04-03,We always gotta rep no matter what USC Trojans the best to do it ✌️ http://t.co/gQ5reQyoUu,83,119,76,53.0,25,ORL,@,MIN,W (+13),1,18,1,3,0.333,0,0,,3,4,0.75,2,4,6,1,0,0,2,4,5,2.6,-2,0
14,14,2015-04-08,Your not even half way there like 49 - @Bracinskywalker,85,121,78,55.0,25,ORL,,CHI,W (+2),1,25,3,5,0.6,0,0,,0,0,,5,6,11,0,0,1,3,4,6,5.1,0,0
15,15,2015-11-14,@d_dedmon3 I love u dewayne but what is up with this picture https://t.co/5XZLTaiAqQ,99,136,11,10.0,26,ORL,@,WAS,L (-9),0,12,1,1,1.0,0,0,,2,3,0.667,0,4,4,0,1,1,0,2,4,5.4,9,0
16,16,2016-03-07,🍳,128,187,62,39.0,26,ORL,@,GSW,L (-6),0,9,1,2,0.5,0,0,,0,0,,0,4,4,0,1,0,0,1,2,2.8,2,0
17,17,2016-03-07,Still got it,128,187,62,39.0,26,ORL,@,GSW,L (-6),0,9,1,2,0.5,0,0,,0,0,,0,4,4,0,1,0,0,1,2,2.8,2,0
18,18,2016-03-12,🙏🏿,131,190,65,42.0,26,ORL,@,POR,L (-37),1,15,1,2,0.5,0,0,,0,0,,2,6,8,0,0,1,0,1,2,4.5,-3,0
19,19,2016-10-29,Thinkin bout giving out 2 tix to tomorrows home opener 🤔.. What do you think?? RT if I should #justwatch,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,-1
20,20,2016-10-29,Good way to start the season on the road this week.. now let's keep it rollin.. make sure yal… https://t.co/br8ULdWNeT,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,0
21,21,2016-10-29,I'm gonna hook yal up! Whoever answers my next question right using #justwatch will get 2 tix to the game tomorrow #GoSpursGo,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,0
22,22,2016-10-29,😂 Yal are close but still no winner. Keep guessing using #justwatch,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,0
23,23,2016-10-29,S/O to @Britton201344 ..the answer is @DBertans_42 &amp; @kawhileonard #justwatch,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,0
24,24,2016-10-29,Who are the 2 teammates that my locker is next to? #justwatch,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,-1
25,25,2016-10-29,Appreciate the support! I'll be doin more giveaways in the future.. see yal tomorrow #GoSpursGo #justwatch,150,210,3,3.0,27,SAS,,NOP,W (+19),0,16,2,4,0.5,0,0,,1,2,0.5,1,5,6,0,1,2,0,1,5,6.8,11,1
26,26,2016-12-02,".@d_dedmon3 didn't play organized basketball till he was 18 years old. Nine years later, he's having nights like last night in the @NBA. https://t.co/1HjNgMwcIb",161,227,20,14.0,27,SAS,,WAS,W (+2),0,8,0,2,0.0,0,0,,0,0,,1,3,4,0,0,0,1,3,0,-2.0,12,0
27,27,2017-01-03,Locced in watching them boys https://t.co/R8cWYCPXT3,176,242,35,29.0,27,SAS,,TOR,W (+28),0,24,1,1,1.0,0,0,,1,2,0.5,2,4,6,0,0,1,0,3,3,4.4,20,0
28,28,2017-01-27,Good game tonight by the young fellas #werunLA #fighton ✌🏿,187,253,46,40.0,27,SAS,@,NOP,L (-16),0,8,0,1,0.0,0,0,,0,0,,1,4,5,1,0,0,0,1,0,1.5,0,1
29,29,2017-03-18,"FINAL: USC 66, SMU 65.

The Trojans pull off another incredible comeback to advance to face Baylor on Sunday!!!

#ItTakesATeam #MarchMadness https://t.co/Vu2wyU82KB",209,275,68,62.0,27,SAS,@,MEM,L (-8),1,20,1,1,1.0,0,0,,0,0,,1,2,3,0,0,1,0,4,2,2.1,5,0
30,30,2017-03-18,"A couple @Spurs gave my little cousin a visit in the hospital today. Much love to @dannygreen_7, @KyleAnderson5, and @d_dedmon3 #NolanStrong https://t.co/4Ql768iaxv",209,275,68,62.0,27,SAS,@,MEM,L (-8),1,20,1,1,1.0,0,0,,0,0,,1,2,3,0,0,1,0,4,2,2.1,5,0
31,31,2017-10-20,"AYEEEE 🔥🔥🔥

#TrueToAtlanta https://t.co/zRaPvVglww",237,307,2,2.0,28,ATL,@,CHO,L (-18),1,25,5,9,0.556,1,1,1.0,0,0,,2,5,7,2,1,1,1,2,11,10.9,-10,0
32,32,2017-10-27,👀,241,311,6,6.0,28,ATL,,DEN,L (-5),1,31,4,9,0.444,1,2,0.5,4,4,1.0,2,8,10,1,0,1,0,4,13,11.9,6,0
33,33,2017-10-27,Come on @Dodgers #WorldSeries,241,311,6,6.0,28,ATL,,DEN,L (-5),1,31,4,9,0.444,1,2,0.5,4,4,1.0,2,8,10,1,0,1,0,4,13,11.9,6,0
34,34,2018-01-15,"😂😂😂🦅🦅🦅 Aye @d_dedmon3 we tried to tell them, #FlyEaglesFly https://t.co/4w5ypB17C3",259,348,43,24.0,28,ATL,,SAS,W (+3),0,26,4,8,0.5,1,3,0.333,3,3,1.0,3,7,10,2,1,0,1,3,12,12.4,4,0
35,35,2018-02-02,"Wheels up to Boston, where we expect Dewayne to receive a warm welcome when we land. 🤣🤣 https://t.co/vzXraMqyHq",268,357,52,33.0,28,ATL,@,BOS,L (-9),0,21,4,6,0.667,1,3,0.333,0,0,,2,5,7,1,1,0,0,2,9,10.2,4,1
36,36,2018-02-06,".@d_dedmon3 wore his @Eagles jersey all weekend, including in Boston.

He knew... 🦅 https://t.co/F0uRSN6HR5",270,359,54,35.0,28,ATL,,MEM,W (+26),0,19,5,6,0.833,1,1,1.0,0,0,,0,2,2,1,1,1,0,3,11,10.6,14,1
37,37,2018-02-06,Mood https://t.co/XY8GBPNR3A,270,359,54,35.0,28,ATL,,MEM,W (+26),0,19,5,6,0.833,1,1,1.0,0,0,,0,2,2,1,1,1,0,3,11,10.6,14,0
38,38,2018-02-08,"Dennis Schroder goes between the legs to Dedmon for tonight's #AssistOfTheNight!

#TrueToAtlanta https://t.co/h0PRxNHWGw",271,360,55,36.0,28,ATL,@,ORL,L (-2),0,24,3,11,0.273,2,8,0.25,0,0,,0,2,2,3,1,1,2,4,8,2.3,9,-1
39,39,2018-02-09,Ooooo the cavs trading trading... 💩 just got real,272,361,56,37.0,28,ATL,,CLE,L (-16),0,23,1,2,0.5,1,2,0.5,0,0,,0,4,4,2,1,1,0,2,3,5.5,-19,-1
40,40,2018-04-01,Notre Dame right now https://t.co/H3abyFcZlp,293,382,77,58.0,28,ATL,,ORL,W (+6),1,34,7,16,0.438,3,7,0.429,0,0,,1,9,10,3,0,1,0,2,17,14.0,1,-1
41,41,2018-04-08,*Magette 😂 https://t.co/Rpro9QacYn,296,386,81,61.0,28,ATL,@,BOS,W (+6),1,27,4,9,0.444,2,3,0.667,0,1,0.0,1,3,4,1,0,1,1,5,10,4.9,1,0
42,42,2018-10-24,Big shot @Patty_Mills,298,391,4,1.0,29,ATL,,DAL,W (+7),0,14,1,4,0.25,1,2,0.5,0,0,,0,5,5,2,0,1,0,2,3,3.4,8,0
43,43,2018-12-18,Oh so NOW y’all wanna believe the homie can shoot. I’m tired of telling the story of how he could shoot in H.S🙄......@d_dedmon3 @ATLHawks,321,417,30,24.0,29,ATL,,WAS,W (+8),1,27,5,6,0.833,1,1,1.0,2,3,0.667,2,8,10,2,0,1,4,1,13,11.9,15,1
44,44,2018-12-26,Happy Holidays https://t.co/zsaPtHBZ4N,324,420,33,27.0,29,ATL,,IND,L (-8),1,37,6,13,0.462,2,5,0.4,4,4,1.0,2,13,15,3,2,1,4,2,18,16.6,5,0
45,45,2018-12-28,📞 https://t.co/cEgPdU0g0B,325,421,34,28.0,29,ATL,@,MIN,W (+3),1,29,6,12,0.5,4,6,0.667,3,4,0.75,5,8,13,0,1,0,3,5,19,14.5,2,0
