,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2010-10-26,"Aca Va una foto de Lucas, para Los que pidieron // here is a pic of little Lucas. For those who asked  http://plixi.com/p/52765999",0,0,1,1.0,30,HOU,@,LAL,L (-2),1,33,7,18,0.389,0,0,,4,4,1.0,4,12,16,4,1,0,4,4,18,12.8,7,0
1,1,2010-10-26,"Ya estoy en territorio enemigo! Una buena cena y a dormir // At ""enemy territory"", now a nice dinner and sleep for the game. Another season!",0,0,1,1.0,30,HOU,@,LAL,L (-2),1,33,7,18,0.389,0,0,,4,4,1.0,4,12,16,4,1,0,4,4,18,12.8,7,1
2,2,2010-10-26,"jaja RT Ah! Pensé q reproductivamente! Je RT @JulianMozo: Brooks sobre @lscola4: ""Es nuestro conejito de Energizer""",0,0,1,1.0,30,HOU,@,LAL,L (-2),1,33,7,18,0.389,0,0,,4,4,1.0,4,12,16,4,1,0,4,4,18,12.8,7,0
3,3,2010-10-27,RT @TopNBATweeter: I'm voting for @LScola4 in the Top #NBA #Twitter #Celebrities Poll! http://votejet.com/Py0U8qd97b,1,1,2,2.0,30,HOU,@,GSW,L (-4),1,38,14,24,0.583,0,0,,8,12,0.667,4,12,16,0,1,1,0,0,36,31.3,-10,0
4,4,2010-11-03,My direcTV broke right when I was about to watch Tiago's first minutes! I'm so angry! How did he do?,3,3,4,4.0,30,HOU,,NOH,L (-8),1,36,4,15,0.267,0,0,,1,2,0.5,3,13,16,5,0,1,1,5,9,6.9,-12,-1
5,5,2010-11-03,"Uh. Estuviste durisimo... ""@manuginobili: @LScola4 Creo q ya te igualó en cantidad de volcadas en la NBA! Jeje.""",3,3,4,4.0,30,HOU,,NOH,L (-8),1,36,4,15,0.267,0,0,,1,2,0.5,3,13,16,5,0,1,1,5,9,6.9,-12,0
6,6,2010-11-06,"No solo que voy, sino que puede que venga un invitado sorpresa. ;-)   ""@manuginobili:Mañana contra los Rockets.Nos dejará @LScola4 n banda""",4,4,5,5.0,30,HOU,@,SAS,L (-3),1,33,10,16,0.625,0,1,0.0,0,0,,3,5,8,2,0,0,2,5,20,13.8,-6,0
7,7,2010-11-06,"Jaja,y mira que somos distintos,eh!""@sotomartinsoto: Diario salteño confundió a @LScola4 con @obricio7  #FAIL #basquet http://bit.ly/d4qcpO""",4,4,5,5.0,30,HOU,@,SAS,L (-3),1,33,10,16,0.625,0,1,0.0,0,0,,3,5,8,2,0,0,2,5,20,13.8,-6,0
8,8,2010-11-06,Que buena cena! // what a fun dinner with my friends! Now rest for tomorrow http://twitpic.com/34adut,4,4,5,5.0,30,HOU,@,SAS,L (-3),1,33,10,16,0.625,0,1,0.0,0,0,,3,5,8,2,0,0,2,5,20,13.8,-6,1
9,9,2010-11-07,"Though place to try to get the first win, but we have to go for it// dificil cancha para romper la racha, pero no queda otra!",5,5,6,6.0,30,HOU,,MIN,W (+26),1,27,6,13,0.462,0,0,,12,17,0.706,2,6,8,2,3,0,0,2,24,22.1,21,0
10,10,2010-11-07,"Salimos corriendo! Ja ""@tgaude: @LScola4 quien paga?? Dios? cc @manuginobili @tiagosplitter @obricio7""",5,5,6,6.0,30,HOU,,MIN,W (+26),1,27,6,13,0.462,0,0,,12,17,0.706,2,6,8,2,3,0,0,2,24,22.1,21,0
11,11,2010-11-10,"De gira por el este! A ver si toca una racha positiva// to the East for 3 games, lets see if we can come back with a decent record (4-5?)",6,6,7,7.0,30,HOU,@,WAS,L (-7),1,42,10,20,0.5,0,0,,4,4,1.0,1,5,6,1,0,2,3,6,24,12.9,-4,1
12,12,2010-11-10,Linda columna acerca de Fabricio http://bit.ly/dvDzpV // nice article about Fabri Oberto (in spanish),6,6,7,7.0,30,HOU,@,WAS,L (-7),1,42,10,20,0.5,0,0,,4,4,1.0,1,5,6,1,0,2,3,6,24,12.9,-4,1
13,13,2010-11-12,"Tenemos que cortar esta racha ya!, recién llegamos a Indiana, ahora a descansar y a preparar el partidos, lo necesitamos!!",7,7,8,8.0,30,HOU,@,IND,W (+3),1,30,7,13,0.538,0,0,,2,4,0.5,3,6,9,0,1,1,0,0,16,14.5,10,1
14,14,2010-11-12,"we need to turn this thing around now... just got to Indiana, now sleep and get ready for the game, we need it!",7,7,8,8.0,30,HOU,@,IND,W (+3),1,30,7,13,0.538,0,0,,2,4,0.5,3,6,9,0,1,1,0,0,16,14.5,10,0
15,15,2010-11-14,"Acabo de llegar a Manhattan, New York es siempre algo especial, mi ciudad favorita acá en Usa",8,8,9,9.0,30,HOU,@,NYK,W (+8),1,35,9,18,0.5,0,0,,6,8,0.75,2,6,8,5,2,0,1,6,24,19.5,0,0
16,16,2010-11-14,"Tied with houston ;-)""@Patacones:“@LScola4:We just got to Manhattan, NY it's always special, my favorite city in the US” more then Houston?""",8,8,9,9.0,30,HOU,@,NYK,W (+8),1,35,9,18,0.5,0,0,,6,8,0.75,2,6,8,5,2,0,1,6,24,19.5,0,0
17,17,2010-11-14,"Me encanta! ""@LouiSauceda: @LScola4 no te gusta houston!?""",8,8,9,9.0,30,HOU,@,NYK,W (+8),1,35,9,18,0.5,0,0,,6,8,0.75,2,6,8,5,2,0,1,6,24,19.5,0,0
18,18,2010-11-14,"We just got to Manhattan, NY it's always special, my favorite city in the US",8,8,9,9.0,30,HOU,@,NYK,W (+8),1,35,9,18,0.5,0,0,,6,8,0.75,2,6,8,5,2,0,1,6,24,19.5,0,1
19,19,2010-11-17,"Vamos River! Recién termino de escuchar el partido por radio, ya en el toyota center, ahora sí ganamos nosotros ya es día completo.",10,10,11,11.0,30,HOU,@,OKC,L (-17),1,30,12,19,0.632,0,0,,2,4,0.5,2,6,8,0,0,0,3,3,26,15.7,-8,0
20,20,2010-11-19,"No hay caso, no arrancamos, ahora a Toronto. Oklahoma me gusta mucho. Nosotros tenemos mucho que mejorar",11,11,12,12.0,30,HOU,@,TOR,L (-10),1,36,8,19,0.421,0,0,,3,4,0.75,1,4,5,3,1,1,2,3,19,11.0,0,-1
21,21,2010-11-19,"We can't get it on. Oklahoma looks good. We got a lot of work to do, now Toronto",11,11,12,12.0,30,HOU,@,TOR,L (-10),1,36,8,19,0.421,0,0,,3,4,0.75,1,4,5,3,1,1,2,3,19,11.0,0,1
