,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2019-01-11,Go &amp; Vote - https://t.co/MiyRxOvYPA https://t.co/HX9UilR6He,132,134,43,42.0,22,PHI,,ATL,L (-2),1,43,10,13,0.769,0,0,,3,7,0.429,3,7,10,15,2,1,3,3,23,29.5,-12,0
1,1,2019-01-15,Go &amp; Vote - https://t.co/t8LtxQEXC5 RT https://t.co/GfGzQSdnIm,134,136,45,44.0,22,PHI,,MIN,W (+42),1,26,7,10,0.7,0,0,,6,7,0.857,3,8,11,9,1,3,3,1,20,25.9,24,0
2,2,2019-01-17,Go &amp; Vote - https://t.co/t8LtxQEXC5 https://t.co/mWXeWZAUCH,135,137,46,45.0,22,PHI,@,IND,W (+24),1,33,5,10,0.5,0,0,,1,2,0.5,1,7,8,8,1,1,6,2,11,8.9,13,0
3,3,2019-01-19,Had to share this from one of fans in China 🔥 Thank you https://t.co/eaXOQkUxxe,136,138,47,46.0,22,PHI,,OKC,L (-2),1,36,8,12,0.667,0,0,,4,8,0.5,5,9,14,9,0,1,6,3,20,19.2,-9,1
4,4,2019-01-19,"Last week to vote, link is here https://t.co/t8LtxQEXC5 RT https://t.co/O9Z1MONLqG",136,138,47,46.0,22,PHI,,OKC,L (-2),1,36,8,12,0.667,0,0,,4,8,0.5,5,9,14,9,0,1,6,3,20,19.2,-9,-1
5,5,2019-01-19,"Ok, stop what you’re doin! Help my teammate in #OMOO make the All Star team this year!

https://t.co/KeWLgPD4aQ https://t.co/KPDfQVmTWt",136,138,47,46.0,22,PHI,,OKC,L (-2),1,36,8,12,0.667,0,0,,4,8,0.5,5,9,14,9,0,1,6,3,20,19.2,-9,-1
6,6,2019-02-02,"Thank you to everyone for the well wishes on my All Star nomination, it’s truly a blessing. Great team win tonight #OTTNO 🔥",142,144,53,52.0,22,PHI,@,SAC,L (-7),1,42,9,14,0.643,0,0,,4,6,0.667,2,6,8,4,1,0,3,1,22,18.6,-13,1
7,7,2019-02-12,"⁦@BenSimmons25⁩ As promised, you will be wearing your black 76ers jersey this season on February 17th. #NBAAllStar x #OnBrand https://t.co/aJVIcYQAlc",146,148,57,56.0,22,PHI,,BOS,L (-3),1,35,7,9,0.778,0,0,,2,7,0.286,1,4,5,5,2,0,3,1,16,14.5,1,1
8,8,2019-02-12,Signing day with @UpperDeckSports  🇦🇺 https://t.co/4t3hnNIGF2,146,148,57,56.0,22,PHI,,BOS,L (-3),1,35,7,9,0.778,0,0,,2,7,0.286,1,4,5,5,2,0,3,1,16,14.5,1,0
9,9,2019-02-13,😤,147,149,58,57.0,22,PHI,@,NYK,W (+15),1,34,5,7,0.714,0,0,,8,14,0.571,1,3,4,7,1,1,5,4,18,14.3,7,0
10,10,2019-02-21,Let’s Geaux! @LSUBasketball,148,150,59,58.0,22,PHI,,MIA,W (+4),1,38,9,19,0.474,0,0,,3,7,0.429,2,5,7,4,1,1,2,1,21,14.7,-3,1
11,11,2019-03-02,Who are the best PUBG players in Australia and New Zealand? 👀,152,154,63,62.0,22,PHI,,GSW,L (-3),1,41,10,15,0.667,0,0,,5,6,0.833,2,13,15,11,3,0,9,3,25,23.9,-11,1
12,12,2019-03-02,"Good win last night, let’s keep it rolling 😤",152,154,63,62.0,22,PHI,,GSW,L (-3),1,41,10,15,0.667,0,0,,5,6,0.833,2,13,15,11,3,0,9,3,25,23.9,-11,1
13,13,2019-03-06,😤,154,156,65,64.0,22,PHI,@,CHI,L (-1),1,35,7,14,0.5,0,0,,4,5,0.8,3,8,11,7,4,0,5,3,18,17.8,-5,0
14,14,2019-03-15,Had a lot of fun shooting the cover for @GQAustralia check out the Behind the Scenes here 🔥 https://t.co/IZtdrm6EpZ,158,160,69,68.0,22,PHI,,SAC,W (+9),1,36,8,12,0.667,0,0,,2,2,1.0,1,1,2,5,1,0,0,2,18,17.5,-4,1
15,15,2019-03-20,😤,161,163,72,71.0,22,PHI,,BOS,W (+3),1,42,5,9,0.556,0,0,,3,4,0.75,3,5,8,7,3,2,2,3,13,18.0,12,0
16,16,2019-03-23,Good luck to the only team that matters @essendonfc on their upcoming @AFL season 🤙🏽 https://t.co/A90Myqsp04,162,164,73,72.0,22,PHI,@,ATL,L (-2),1,35,9,16,0.563,0,0,,3,4,0.75,1,5,6,9,4,2,2,4,21,23.3,1,1
17,17,2019-04-04,😤,167,170,79,77.0,22,PHI,,MIL,L (-6),1,36,3,5,0.6,0,0,,0,0,,0,4,4,13,0,1,4,3,6,9.5,-7,0
18,18,2019-04-06,"Trust the sound.

Getting my guys fitted for the playoffs with a new pair of the @sixers @nba collection #BeatsStudio3Wireless from @beatsbydre 🔥 #HereTheyCome https://t.co/LYzIhsQLNn",168,171,80,78.0,22,PHI,@,CHI,W (+20),1,26,6,10,0.6,0,0,,2,5,0.4,3,1,4,4,2,1,1,0,14,15.1,13,-1
19,19,2019-04-18,Unleashed 😤 Can’t wait for you to hear these @beatsbydre #PowerbeatsPro https://t.co/JiW2qHGKQT,172,175,3,3.0,22,PHI,@,BRK,W (+16),1,38,11,13,0.846,0,0,,9,11,0.818,1,3,4,9,2,3,3,5,31,32.5,11,1
20,20,2019-04-20,😤 #OTTNO https://t.co/n6hU9sQwyQ,173,176,4,4.0,22,PHI,@,BRK,W (+4),1,39,7,12,0.583,0,0,,1,1,1.0,2,6,8,8,1,0,4,4,15,13.6,8,0
21,21,2019-04-23,Bane and I are ready for the new @PetsMovie! #TheSecretLifeofPets https://t.co/TfddHYkE3V,174,177,5,5.0,22,PHI,,BRK,W (+22),1,27,6,10,0.6,0,0,,1,3,0.333,1,4,5,6,0,0,2,0,13,11.7,34,0
22,22,2019-05-07,👀 @beatsbydre https://t.co/3GCV9hWOw2,179,182,10,10.0,22,PHI,@,TOR,L (-36),1,25,3,5,0.6,0,0,,1,1,1.0,0,7,7,4,2,1,5,4,7,5.7,-8,0
23,23,2019-10-30,🙏🏽🙏🏽🙏🏽 https://t.co/iiOSUJD0SS,185,188,4,4.0,23,PHI,,MIN,W (+22),1,33,7,13,0.538,0,0,,2,4,0.5,1,2,3,7,3,2,6,3,16,12.3,19,0
24,24,2019-11-04,MOOD https://t.co/sHoBOhTM6m,187,190,6,6.0,23,PHI,@,PHO,L (-5),1,36,2,8,0.25,0,0,,2,2,1.0,0,5,5,6,7,0,4,3,6,8.7,-2,0
25,25,2019-11-22,Good W 😤 https://t.co/jlBZfhBXEK,194,199,15,13.0,23,PHI,,SAS,W (+11),1,32,3,10,0.3,0,0,,4,8,0.5,1,9,10,13,2,1,5,5,10,10.8,10,0
26,26,2019-11-23,"NBPA #FoundationFridays

Instilling a sense of community among children from refugee &amp; migrant backgrounds, @BenSimmons25 supports @helpinghoops to offer free basketball programs in his hometown of Melbourne, Australia, which aims to build leadership &amp; promote social inclusion. https://t.co/KYEP7YGuTv",195,200,16,14.0,23,PHI,,MIA,W (+27),1,27,2,6,0.333,0,0,,0,0,,1,7,8,7,4,0,3,3,4,8.1,34,0
27,27,2019-11-25,LET’S GET IT BIRDS 🦅😤 @Eagles,196,201,17,15.0,23,PHI,@,TOR,L (-5),1,41,4,8,0.5,0,1,0.0,2,2,1.0,3,6,9,14,2,0,7,2,10,13.9,-8,1
