,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2012-03-05,Who's better BMW vs  Mercedes  ?,3,3,38,4.0,22,SAC,@,DEN,L (-3),0,14,2,6,0.333,0,0,,1,2,0.5,5,2,7,0,1,2,2,1,5,5.3,-3,1
1,1,2012-03-05,Hell ya lol RT @TCommodore3: @youngwhiteside I bet it was better than that nasty buffet u had us eating at in Vegas lol,3,3,38,4.0,22,SAC,@,DEN,L (-3),0,14,2,6,0.333,0,0,,1,2,0.5,5,2,7,0,1,2,2,1,5,5.3,-3,1
2,2,2012-03-05,ordered room service one waffle some fruit n a glass of OJ n it was 50 dollars smh ...YOLO,3,3,38,4.0,22,SAC,@,DEN,L (-3),0,14,2,6,0.333,0,0,,1,2,0.5,5,2,7,0,1,2,2,1,5,5.3,-3,1
3,3,2012-03-05,"There are friends, there is family and then there are friends that become family.",3,3,38,4.0,22,SAC,@,DEN,L (-3),0,14,2,6,0.333,0,0,,1,2,0.5,5,2,7,0,1,2,2,1,5,5.3,-3,0
4,4,2012-03-05,I agree RT @DamnKristennn: voxer is dumb. just call me lol,3,3,38,4.0,22,SAC,@,DEN,L (-3),0,14,2,6,0.333,0,0,,1,2,0.5,5,2,7,0,1,2,2,1,5,5.3,-3,0
5,5,2012-03-07,Lol RT @JChap_: @youngwhiteside your averaging 1 facial dunk per game. #Hassanity,4,4,39,5.0,22,SAC,,NOH,W (+1),0,8,2,2,1.0,0,0,,0,0,,0,1,1,0,0,1,0,1,4,4.0,-6,0
6,6,2012-03-07,Tough lost ....🏀🚶✈💤,4,4,39,5.0,22,SAC,,NOH,W (+1),0,8,2,2,1.0,0,0,,0,0,,0,1,1,0,0,1,0,1,4,4.0,-6,-1
7,7,2012-03-07,Woow now I hav 85 mention thanks 4 the support,4,4,39,5.0,22,SAC,,NOH,W (+1),0,8,2,2,1.0,0,0,,0,0,,0,1,1,0,0,1,0,1,4,4.0,-6,1
8,8,2012-03-07,Only eat with who you staved with ..never forget that,4,4,39,5.0,22,SAC,,NOH,W (+1),0,8,2,2,1.0,0,0,,0,0,,0,1,1,0,0,1,0,1,4,4.0,-6,-1
9,9,2012-03-24,"Just saw two deaf girls arguing, one said ""B*&amp;$%  keep my name out your hands"" smh",9,9,48,10.0,22,SAC,@,GSW,L (-3),0,7,1,2,0.5,0,0,,0,0,,1,2,3,0,0,1,0,0,2,3.0,-1,0
