,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2011-12-26,watching the knicks vs celtics game #NBAisback,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,0
1,1,2011-12-26,Headed to @TheBobbyJackson crib to cool out and catch some of the games on Xmas day,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,0
2,2,2011-12-26,Wishing everybody out there a happy and safe day and merry christmas to u and your family,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,1
3,3,2011-12-26,been the underdog my whole life whatever i wanted i had to go get it myself no handouts so y would it change now @MRDUMBDICKALESS know,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,-1
4,4,2011-12-26,Merry christmas to my fam all of yall to many names yall know who u r love yall,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,0
5,5,2011-12-26,got my bros @MRDUMBDICKALESS and @NextThornton_23 coming kick it with me tomorrow for a couple days,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,0
6,6,2011-12-26,i see my dog b bass clowning out there,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,0
7,7,2011-12-26,Mannnnn this is crazy,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,-1
8,8,2011-12-26,Home opener vs the lakers tomorrow excited bout getting back on the court for this season,0,0,1,1.0,24,SAC,,LAL,W (+9),1,36,9,13,0.692,4,7,0.571,5,5,1.0,0,5,5,3,1,0,3,2,27,22.3,2,0
9,9,2011-12-27,Look what 1 of my teammates decides to wear to shoot around today kmsl http://t.co/Xpv8KCzz,1,1,2,2.0,24,SAC,@,POR,L (-22),1,35,5,15,0.333,1,5,0.2,3,4,0.75,0,0,0,3,0,0,2,1,14,4.8,-14,0
10,10,2011-12-27,Preciate the hospitality shown by @TheBobbyJackson and his fam today,1,1,2,2.0,24,SAC,@,POR,L (-22),1,35,5,15,0.333,1,5,0.2,3,4,0.75,0,0,0,3,0,0,2,1,14,4.8,-14,0
11,11,2011-12-27,GAMEDAY,1,1,2,2.0,24,SAC,@,POR,L (-22),1,35,5,15,0.333,1,5,0.2,3,4,0.75,0,0,0,3,0,0,2,1,14,4.8,-14,0
12,12,2011-12-27,hope everybody had a great xmas wit there love ones bout to get some rest big day 2morw make good mistakes out there,1,1,2,2.0,24,SAC,@,POR,L (-22),1,35,5,15,0.333,1,5,0.2,3,4,0.75,0,0,0,3,0,0,2,1,14,4.8,-14,1
13,13,2011-12-27,I must say I got alot to be thankful for this Christmas so s/o to JESUS on his day,1,1,2,2.0,24,SAC,@,POR,L (-22),1,35,5,15,0.333,1,5,0.2,3,4,0.75,0,0,0,3,0,0,2,1,14,4.8,-14,1
14,14,2011-12-27,I wonder how my bro @MRDUMBDICKALESS  doin on his 1st flight ever,1,1,2,2.0,24,SAC,@,POR,L (-22),1,35,5,15,0.333,1,5,0.2,3,4,0.75,0,0,0,3,0,0,2,1,14,4.8,-14,-1
15,15,2011-12-29,Thanking GOD for allowing me to see another day what up world,2,2,3,3.0,24,SAC,,CHI,L (-10),1,40,8,17,0.471,4,6,0.667,0,2,0.0,2,3,5,1,2,0,3,1,20,12.1,-11,0
16,16,2011-12-31,Tuff loss tonight have to get better at some things but it will come together,3,3,4,4.0,24,SAC,,NYK,L (-22),1,37,5,13,0.385,2,6,0.333,2,3,0.667,3,2,5,1,3,0,3,2,14,9.1,-18,1
17,17,2011-12-31,Taking my bros to the airport enjoyed them the last couple days,3,3,4,4.0,24,SAC,,NYK,L (-22),1,37,5,13,0.385,2,6,0.333,2,3,0.667,3,2,5,1,3,0,3,2,14,9.1,-18,0
18,18,2011-12-31,#NW hangover 2 #hilarious,3,3,4,4.0,24,SAC,,NYK,L (-22),1,37,5,13,0.385,2,6,0.333,2,3,0.667,3,2,5,1,3,0,3,2,14,9.1,-18,0
19,19,2012-01-01,Cable and everything turned on now at my crib now we in business no more DVDs for a while now @MRDUMBDICKALESS @NextThornton_23 lol,4,4,5,5.0,24,SAC,,NOH,W (+16),1,35,9,18,0.5,1,5,0.2,6,7,0.857,3,3,6,1,5,0,1,2,25,22.5,23,0
20,20,2012-01-01,Thanking GOD for allowing me to see another day what up world,4,4,5,5.0,24,SAC,,NOH,W (+16),1,35,9,18,0.5,1,5,0.2,6,7,0.857,3,3,6,1,5,0,1,2,25,22.5,23,0
