,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2014-11-17,"Words that I hoped I had said that aunty we missin ya even though you gone, your thought alone can lift us up.",1,10,11,2.0,21,PHO,@,BOS,W (+4),0,12,3,5,0.6,1,1,1.0,0,0,,2,1,3,0,0,0,0,2,7,5.6,-3,1
1,1,2015-01-02,Amazing Year. Thank God we still here.,10,34,35,11.0,21,PHO,,PHI,W (+16),0,11,2,4,0.5,0,1,0.0,0,0,,1,0,1,0,0,0,1,0,4,1.7,1,1
2,2,2015-02-08,Good look from my dawg @FiendBassy! http://t.co/t9QVhnILSA,15,52,53,16.0,21,PHO,@,SAC,L (-2),0,13,3,6,0.5,0,1,0.0,0,0,,2,3,5,1,0,0,1,2,6,4.2,13,0
3,3,2015-02-23,Thank God every chance you get!,17,56,57,18.0,21,PHO,,BOS,L (-5),0,9,4,5,0.8,0,0,,0,0,,1,1,2,0,0,0,0,1,8,6.7,-7,1
4,4,2015-03-29,Shout out to the #pack. Awesome year,31,73,74,32.0,21,PHO,,OKC,L (-12),0,29,8,10,0.8,0,0,,2,2,1.0,0,5,5,2,2,1,0,1,18,19.4,-3,0
5,5,2015-04-07,Yessir @QCook323! Congrats,35,77,78,36.0,21,PHO,@,ATL,L (-27),0,15,1,7,0.143,0,0,,0,0,,2,1,3,1,2,1,2,2,2,-0.2,-10,0
6,6,2015-11-08,Define yourself by lining up ya words with ya actions everyday.,46,88,7,7.0,22,PHO,@,OKC,L (-21),0,23,7,10,0.7,0,0,,3,3,1.0,0,2,2,0,0,0,2,0,17,11.4,1,0
7,7,2015-11-16,Remember the moments you struggled in life and revisit them as you come into your success.,49,91,10,10.0,22,PHO,,LAL,W (+19),0,24,9,13,0.692,0,0,,1,2,0.5,2,2,4,0,2,0,0,1,19,16.7,16,0
8,8,2015-11-27,Keep watchin the man in the next lane and you'll crash.,54,97,16,15.0,22,PHO,,GSW,L (-19),0,35,12,16,0.75,2,3,0.667,2,2,1.0,2,4,6,2,2,0,2,2,28,24.8,-5,0
9,9,2015-12-13,Life upgrades all around,63,106,25,24.0,22,PHO,,MIN,W (+7),0,14,3,10,0.3,0,1,0.0,1,2,0.5,3,2,5,0,1,0,0,2,7,3.7,-5,-1
10,10,2016-01-02,"Another year, another blessing! Happy new year",74,117,36,35.0,22,PHO,@,SAC,L (-23),1,36,9,19,0.474,0,5,0.0,1,2,0.5,1,4,5,4,0,0,3,4,19,9.0,-14,1
11,11,2016-11-04,Keep dreaming big and living the right way,92,135,6,6.0,23,PHO,@,NOP,W (+1),1,40,4,17,0.235,1,2,0.5,9,11,0.818,3,3,6,1,4,0,0,0,18,14.6,15,1
12,12,2017-10-18,My family is my motivation &amp; my idol is not famous.,153,199,1,1.0,24,PHO,,POR,L (-48),1,28,3,11,0.273,0,1,0.0,2,2,1.0,2,2,4,0,0,1,1,1,8,2.8,-42,-1
13,13,2017-10-25,Thank you @drinkkra for keeping me hydrated! #drinkkra https://t.co/CYFcyBVRqX,157,203,5,5.0,24,PHO,,UTA,W (+9),1,28,12,19,0.632,0,1,0.0,3,4,0.75,1,4,5,1,1,0,1,2,27,19.9,5,1
14,14,2017-10-25,Young Mike playin against the monstars tappin into '94 Nas or that '96 Jay,157,203,5,5.0,24,PHO,,UTA,W (+9),1,28,12,19,0.632,0,1,0.0,3,4,0.75,1,4,5,1,1,0,1,2,27,19.9,5,0
15,15,2018-12-10,""" Could've been the king but I ain't put the crown on"" @therealstylesp  ""milestone"" thank you @TonyWarrenJr",238,296,27,21.0,25,PHO,,LAC,L (-4),1,12,3,6,0.5,0,1,0.0,0,0,,0,1,1,0,0,1,1,2,6,2.2,-9,0
16,16,2018-12-19,Much love to my bro @TonyWarrenJr 💨💨,243,301,32,26.0,25,PHO,@,BOS,W (+8),1,36,7,20,0.35,1,4,0.25,6,6,1.0,3,2,5,1,2,0,2,4,21,11.6,-3,1
17,17,2019-11-12,Remember why you started.,271,329,11,11.0,26,IND,,OKC,W (+26),1,31,10,14,0.714,1,2,0.5,2,2,1.0,0,3,3,3,2,1,1,2,23,21.1,31,0
18,18,2019-11-16,Rest In Peace to NC State legend Anthony Grundy.,273,331,13,13.0,26,IND,,MIL,L (-19),1,35,6,21,0.286,2,6,0.333,1,1,1.0,1,5,6,0,1,2,1,1,15,5.9,-6,1
19,19,2019-12-04,"Word on road is the clique about to blow, you ain't gotta run and tell nobody they already know",281,339,21,21.0,26,IND,@,OKC,W (+7),1,35,9,15,0.6,1,3,0.333,5,6,0.833,1,3,4,1,0,0,1,4,24,16.4,7,-1
20,20,2019-12-15,"🙏🏿🙏🏿🙏🏿 Ms. Frances, Endless prayers!",287,345,27,27.0,26,IND,,CHO,W (+22),1,26,2,8,0.25,0,3,0.0,2,2,1.0,1,3,4,2,0,0,0,0,6,4.2,7,0
21,21,2019-12-20,Make sure you gettin advice from somebody that got it,289,347,29,29.0,26,IND,,SAC,W (+14),1,29,10,16,0.625,3,4,0.75,0,0,,1,3,4,1,0,1,0,1,23,18.4,6,1
22,22,2020-01-04,Proud to represent the 919,296,354,36,36.0,26,IND,@,ATL,L (-5),1,35,5,14,0.357,2,4,0.5,5,7,0.714,2,5,7,3,2,1,3,4,17,11.5,-3,0
