,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2016-12-16,RIP Craig Sager....True inspiration ...Thoughs and prayers....,4,27,28,5.0,20,NOP,@,HOU,L (-22),0,22,4,5,0.8,0,0,,2,2,1.0,2,5,7,1,0,1,1,1,10,11.0,-7,-1
1,1,2017-01-20,Big up a mes frères de l'équipe nationale de foot 🇲🇱 pour la CAN peut aller chercher le titre! #PrayForGao #MaliPuissancii #ShapeYourDestiny https://t.co/NBhWKetUcm,7,43,44,8.0,20,NOP,,BRK,L (-29),0,10,1,6,0.167,0,0,,0,0,,3,3,6,1,1,1,0,1,2,3.2,2,-1
2,2,2017-04-07,#TBT at the 2015 @nikehoopsummit. Don't be afraid trying to touch the sky! Ambition has no limits. #CD13 #HoopSummit #GreatTime https://t.co/g565HhuCBJ,13,78,79,14.0,20,NOP,@,DEN,L (-16),0,12,2,6,0.333,0,0,,2,2,1.0,1,2,3,1,0,1,0,2,6,4.5,2,-1
3,3,2018-02-14,work in progress 💯,46,138,57,30.0,21,NOP,,LAL,W (+22),0,12,3,4,0.75,0,0,,3,3,1.0,1,3,4,0,0,1,0,1,9,9.3,-4,0
4,4,2018-02-25,BIG 12 CHAMPS FOR A 14TH STRAIGHT #KUBBALL 🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆,48,140,59,32.0,21,NOP,@,MIL,W (+2),0,10,2,3,0.667,0,0,,1,2,0.5,0,1,1,0,0,0,1,1,5,2.2,-4,1
5,5,2018-03-06,Work in progress Another Another Great Great Team Win ⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️ #pelicans  #CD #AKA #Mailman 🤷🏿‍♂️ https://t.co/uXawiU6GmS,51,144,63,35.0,21,NOP,@,LAC,W (+5),0,5,1,2,0.5,0,0,,0,0,,0,2,2,0,1,0,0,1,2,2.2,-5,-1
6,6,2018-03-09,Work in progress Let’s keep making history guys 🔟 #pelicans https://t.co/PikIdEQ233,53,146,65,37.0,21,NOP,,WAS,L (-19),0,22,7,10,0.7,0,0,,0,1,0.0,1,8,9,2,0,3,1,4,14,13.4,2,0
7,7,2018-03-11,Tough lost tonight but let’s bounce back Sunday Guys #pelicans #WakandaForever 🙅🏿‍♂️ https://t.co/1OaxtgLSgW,54,147,66,38.0,21,NOP,,UTA,L (-17),0,6,1,1,1.0,0,0,,0,0,,0,1,1,0,0,1,1,2,2,0.9,-6,0
8,8,2018-03-17,"Sad day for the entire #Pelicans nation. R.I.P boss, all my prayers and thoughts for the Benson's family 🙏       #DoItBig #PelicansNation #RIPBoss https://t.co/Eiq8tLk1zo",55,150,69,39.0,21,NOP,,HOU,L (-6),0,12,2,4,0.5,0,0,,2,2,1.0,0,4,4,0,0,2,0,1,6,6.2,6,-1
9,9,2018-03-20,"Another day, another opportunity 💯",57,152,71,41.0,21,NOP,,DAL,W (+10),0,24,4,8,0.5,0,0,,2,2,1.0,5,9,14,0,0,0,1,3,10,10.0,6,1
