,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2014-03-07,http://t.co/E6T7h7N5ts,1,6,7,2.0,22,HOU,,IND,W (+26),0,6,2,4,0.5,1,3,0.333,0,0,,0,0,0,0,0,0,0,1,5,2.6,-2,0
1,1,2014-03-07,Not many get the opportunity.. I'm just living in the moment and thanking god everyday for the plans… http://t.co/kejqUsaECU,1,6,7,2.0,22,HOU,,IND,W (+26),0,6,2,4,0.5,1,3,0.333,0,0,,0,0,0,0,0,0,0,1,5,2.6,-2,1
2,2,2014-04-12,About time bro sheesh @DwightHoward,3,24,25,4.0,22,HOU,,NOP,W (+7),0,13,1,5,0.2,1,5,0.2,0,0,,0,1,1,0,0,0,1,0,3,-0.8,19,0
3,3,2014-05-02,The bros.. !!!!! #HTown..!!! ✈️ http://t.co/qllDImZL4E,8,32,6,4.0,22,HOU,@,POR,L (-1),0,9,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-13,-1
4,4,2014-12-23,#Futures.. #ILoveShoes 🙌🙌🙌 http://t.co/WkURgdbe9z http://t.co/vR2lXoPt0Z,27,59,27,19.0,23,MIN,@,CLE,L (-21),0,5,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,0
5,5,2014-12-23,✈️✈️ 😴 http://t.co/X9dI0wkx0e http://t.co/7OQJM3Azpg,27,59,27,19.0,23,MIN,@,CLE,L (-21),0,5,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,0
6,6,2015-01-19,What a game.. #SeahawksvsPackers,38,72,40,30.0,23,MIN,@,CHO,L (-25),0,15,3,5,0.6,2,4,0.5,0,0,,1,0,1,1,0,0,1,2,8,5.3,-3,-1
7,7,2015-01-19,Wow did that just happen.. 😳.. What a game by #Seahawks or should I say end of game lol,38,72,40,30.0,23,MIN,@,CHO,L (-25),0,15,3,5,0.6,2,4,0.5,0,0,,1,0,1,1,0,0,1,2,8,5.3,-3,1
8,8,2015-03-04,S/o my man @c_thabarber got me right out here in Charlotte.. Appreciate it homie.. #GoFoll... http://t.co/T9qor9LZuQ http://t.co/bxD2nParj2,46,92,60,38.0,23,CHO,@,BRK,W (+24),0,5,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,1,1,3,0.6,-4,-1
9,9,2015-04-08,Game day..#Miami https://t.co/ZZ1DvK5MBw http://t.co/Rd5p7sZZaE,51,111,79,43.0,23,CHO,,TOR,L (-18),0,6,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.0,5,0
10,10,2015-04-10,#ATL.. ✈️..😴,52,112,80,44.0,23,CHO,@,ATL,L (-24),0,20,5,10,0.5,3,3,1.0,2,3,0.667,1,0,1,0,1,0,1,1,15,9.9,-13,0
11,11,2016-01-18,LETS GO PANTHERS..!!!!!!!! 🙌🏽🙌🏽🙌🏽,74,156,41,19.0,24,CHO,,UTA,W (+5),0,14,1,4,0.25,1,3,0.333,0,0,,0,0,0,0,1,0,1,1,3,0.2,1,0
