,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2019-04-05,Also saw @DashySZN and @OpTic_Scumper go crazy today 🐐🐐🐐🐐,18,78,79,19.0,19,POR,@,DEN,L (-9),0,5,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-7,0
1,1,2019-04-05,50 WINS #RipCity S/O to @thekidet for another triple double it was a pleasure hitting the shot for you,18,78,79,19.0,19,POR,@,DEN,L (-9),0,5,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-7,-1
2,2,2019-11-13,RIP MALCOLM !! 2 years already .. I know u watching over us 🕊 #OTWE,36,106,12,12.0,20,POR,,TOR,L (-8),0,27,6,11,0.545,3,8,0.375,2,2,1.0,0,1,1,1,0,0,1,1,17,11.3,-8,-1
3,3,2019-11-29,Happy Thanksgiving 🦃 https://t.co/chUP6G3Yre,44,114,20,20.0,20,POR,,CHI,W (+4),0,18,0,4,0.0,0,2,0.0,1,2,0.5,0,3,3,1,0,0,1,0,1,-1.6,4,1
4,4,2019-12-06,Good win at home tonight!! Thank you for the support Rip City!!,47,117,23,23.0,20,POR,,LAL,L (-23),0,17,5,10,0.5,3,7,0.429,2,2,1.0,0,2,2,1,0,0,0,0,15,11.3,-8,1
5,5,2019-12-26,@AnferneeSimons look what Santa brought!  Merry Christmas to you and your family. https://t.co/8bTQpY28hh,56,126,32,32.0,20,POR,@,UTA,L (-6),0,28,7,9,0.778,1,3,0.333,0,0,,1,9,10,0,0,0,1,3,15,12.7,22,0
6,6,2020-02-29,That herb intro gave me that welcome to Fazoland nostalgia,84,155,61,60.0,20,POR,@,ATL,L (-12),0,16,3,8,0.375,2,3,0.667,2,2,1.0,0,1,1,0,0,0,0,2,10,5.1,-5,1
7,7,2020-03-04,Praying for my Nashville family!!!🙏🏾🙏🏾,86,157,63,62.0,20,POR,,WAS,W (+21),0,14,2,6,0.333,1,3,0.333,3,3,1.0,0,1,1,0,1,1,0,1,8,6.2,-15,1
8,8,2020-03-07,Nathaniel Ali Woods was executed last night by the state of Alabama despite clear indications of his innocence. This was a state lynching. He will be buried in Al Rahma cemetery in Mobile. May God grant him Rahma (mercy) and enable us to end this cruelty. https://t.co/o9MAnFRozU,88,159,65,64.0,20,POR,,SAC,L (-12),0,19,3,8,0.375,0,2,0.0,0,0,,2,0,2,1,1,0,1,4,6,2.1,3,0
9,9,2020-12-26,Merry Christmas!!🎄🎁,99,175,2,1.0,21,POR,,HOU,W (+2),0,10,2,5,0.4,2,5,0.4,1,2,0.5,0,1,1,0,1,2,0,0,7,6.6,-5,0
10,10,2021-01-03,Anybody wonder why we turn the music down in there car when we looking for a place? Lol,103,179,6,5.0,21,POR,@,GSW,L (-15),0,12,2,4,0.5,1,3,0.333,0,0,,0,1,1,1,0,0,0,0,5,4.0,2,0
11,11,2021-03-21,"Honestly, what did I do to deserve this? I’m human. https://t.co/djXzhSH0q8",134,215,42,36.0,21,POR,,DAL,L (-40),0,12,1,5,0.2,1,2,0.5,1,2,0.5,0,0,0,1,0,0,1,0,4,0.2,-6,1
12,12,2021-03-28,"“They just provide so much strength to the world. I want to celebrate this month and forever just for being a positive impact in your people’s lives” - @anferneesimons

#WHM2021 https://t.co/8FyiIJ3pop",137,219,46,39.0,21,POR,@,TOR,W (+5),0,13,3,5,0.6,1,3,0.333,0,0,,0,4,4,1,0,0,0,0,7,6.6,5,0
13,13,2021-03-28,Rest of the league looking at the Nets https://t.co/IQiYPOJPJe,137,219,46,39.0,21,POR,@,TOR,W (+5),0,13,3,5,0.6,1,3,0.333,0,0,,0,4,4,1,0,0,0,0,7,6.6,5,0
14,14,2021-05-02,This kid pitches w/ both arms equally.... Never saw anything like this.....wow 😲 https://t.co/u04o8SGVWe,154,237,64,56.0,21,POR,@,BOS,W (+10),0,20,1,3,0.333,1,3,0.333,2,2,1.0,0,0,0,1,1,0,0,2,5,4.2,-7,-1
15,15,2021-06-03,"The NFL says it will halt the use of “race-norming” — which assumed Black players started out with lower cognitive functioning — in a $1 billion settlement of brain injury claims. The practice had made it harder for Black players to qualify.
https://t.co/OQpzSD88xM",168,251,6,6.0,21,POR,,DEN,L (-11),0,21,3,3,1.0,3,3,1.0,0,0,,0,0,0,0,0,1,0,0,9,8.8,-8,0
