,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2021-01-13,RT to wish @Rookiedunker a happy birthday 🎉 https://t.co/e5fFHTxohp,10,10,11,11.0,22,MEM,@,MIN,W (+11),0,17,1,4,0.25,0,1,0.0,1,2,0.5,0,3,3,0,0,0,0,2,3,0.3,3,1
1,1,2021-02-01,WWWWWW,14,14,15,15.0,22,MEM,@,SAS,W (+31),0,25,4,9,0.444,2,5,0.4,0,0,,0,3,3,1,0,1,0,2,10,6.8,9,0
2,2,2021-02-04,@DBane0625 was really about to commit to Davenport or Indiana Wesleyan. I instantly called him when I was coaching at IU East to try to get him on campus for a visit. That’s really wild. This is really dope watching this unfold. Congrats kid I wish you nothing but the best 💯,16,16,17,17.0,22,MEM,,HOU,L (-12),0,27,5,8,0.625,2,4,0.5,4,5,0.8,0,1,1,3,1,1,1,2,16,14.3,-5,0
3,3,2021-02-04,I appreciate everyone coming out to support! Y’all been wit me the whole way! Luv 7️⃣6️⃣5️⃣🖤🖤,16,16,17,17.0,22,MEM,,HOU,L (-12),0,27,5,8,0.625,2,4,0.5,4,5,0.8,0,1,1,3,1,1,1,2,16,14.3,-5,1
4,4,2021-02-22,"‼️ PLEASE WATCH THIS ‼️ 
🐐🐐🐐 @GrantSmith1132 https://t.co/KzwuOCejJq",22,26,27,23.0,22,MEM,@,DAL,L (-10),0,23,4,9,0.444,2,4,0.5,2,2,1.0,1,1,2,0,0,0,1,3,12,6.1,2,-1
5,5,2021-03-02,This is the most disrespectful foul call I have ever seen a ref make https://t.co/GHmRPYnme7,26,30,31,27.0,22,MEM,@,WAS,W (+14),1,22,4,7,0.571,1,3,0.333,1,1,1.0,0,2,2,1,1,0,0,2,10,8.2,-9,-1
6,6,2021-03-12,"should've had the other angle of the last play. i didn't even watch him shoot the last one , knew it was cash 💰 @DBane0625 
#Sniper",29,33,34,30.0,22,MEM,,DEN,L (-1),1,17,3,5,0.6,2,4,0.5,2,2,1.0,1,3,4,0,0,0,2,3,10,6.1,-10,0
7,7,2021-03-22,"CUSE ARE PULLING AWAY.

It's happening... https://t.co/9lc420VM2s",35,39,40,36.0,22,MEM,,BOS,W (+6),0,18,5,7,0.714,3,4,0.75,0,0,,0,3,3,0,0,0,1,2,13,9.2,8,0
8,8,2021-04-17,"BREAKING: Multiple people shot at Fedex facility in Indianapolis, reports say. https://t.co/i2rpfqUENG",50,54,55,51.0,22,MEM,@,MIL,W (+13),0,25,6,10,0.6,3,5,0.6,1,1,1.0,0,4,4,6,0,0,0,0,16,16.8,18,0
9,9,2021-04-21,🙏🏽,52,56,57,53.0,22,MEM,@,LAC,L (-12),0,23,3,5,0.6,2,4,0.5,2,2,1.0,0,2,2,1,0,0,0,2,10,8.2,-14,0
10,10,2021-04-25,Chris Weidman just broke his leg in a disgusting way on his first kick in his fight against Uriah Hall. God. View discretion. https://t.co/LxA5R8e8mV,54,58,59,55.0,22,MEM,@,POR,W (+7),0,18,1,2,0.5,0,0,,0,0,,1,2,3,4,0,1,0,2,2,5.0,-1,-1
11,11,2021-05-06,10:30 am to 6:00 pm❗️Pull up 1640 central drive Richmond Indiana ✊🏽 https://t.co/csFqRZjOBb,61,65,66,62.0,22,MEM,@,DET,L (-14),1,21,1,5,0.2,0,4,0.0,0,0,,0,2,2,4,0,0,0,1,2,1.9,3,-1
12,12,2021-05-23,PLAYOFFS‼️,68,72,1,1.0,22,MEM,@,UTA,W (+3),0,18,3,4,0.75,2,3,0.667,0,0,,1,3,4,1,0,0,1,0,8,7.7,23,0
13,13,2021-05-23,Okay who trying to slide 👀,68,72,1,1.0,22,MEM,@,UTA,W (+3),0,18,3,4,0.75,2,3,0.667,0,0,,1,3,4,1,0,0,1,0,8,7.7,23,0
14,14,2021-05-23,"BANE DAGGER POSTER 🗡️

@DBane0625 | #GrzNxtGen https://t.co/m6KFb8U4IN",68,72,1,1.0,22,MEM,@,UTA,W (+3),0,18,3,4,0.75,2,3,0.667,0,0,,1,3,4,1,0,0,1,0,8,7.7,23,0
15,15,2021-05-26,Proud to celebrate the rich history between the #NBA and the continent of Africa! Happy #AfricaDay to all our #NBAAfrica fans. https://t.co/LpFvLkwOeg,69,73,2,2.0,22,MEM,@,UTA,L (-12),0,24,2,4,0.5,1,1,1.0,0,0,,0,4,4,3,1,1,0,3,5,6.8,-14,-1
