,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2019-01-27,🚨Y'ALL!🚨 BE SAFE AROUND THE READING AREA https://t.co/I9DGHSvicr,2,12,51,3.0,20,SAS,,WAS,W (+13),0,5,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,1,0,-1.1,-6,0
1,1,2019-04-07,"This is how your girl be, when u give her your hoodie https://t.co/xc54W43Xc7",15,35,81,16.0,20,SAS,@,CLE,W (+22),0,12,3,3,1.0,0,0,,1,2,0.5,0,1,1,2,1,1,0,0,7,9.1,-2,0
2,2,2019-04-20,"On This Date: 14 years ago, a ""flagrant personal intentional foul"" abruptly ended a game we would have liked to have seen the end of. https://t.co/ZQavSIkagv",20,40,4,4.0,20,SAS,,DEN,L (-14),0,5,1,2,0.5,0,1,0.0,0,0,,0,0,0,2,0,0,0,0,2,2.4,5,-1
3,3,2019-10-26,My dog is sleeping and pretty much has me in a full Nelson 💆🏾‍♂️,23,44,2,1.0,20,SAS,,WAS,W (+2),0,5,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,-3,-1
4,4,2019-10-26,@lonniewalker_4 Don’t you dare move Lonnie! She is tired and needs her rest!,23,44,2,1.0,20,SAS,,WAS,W (+2),0,5,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,1,2,1.9,-3,-1
5,5,2019-10-31,"DENG, what a dunk.

😏😏😏 https://t.co/GG5bLObQOC",24,46,4,2.0,20,SAS,@,LAC,L (-6),0,5,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,2,0,-0.9,-6,0
6,6,2019-11-09,Regardless of what struggles everyone goes through. Make sure you take time to Thank the man upstairs you get to see another day 🙏🏾 Life is precious ‼️ Be a better person you were yesterday 🕺🏾,28,51,9,6.0,20,SAS,,BOS,L (-20),0,9,1,7,0.143,0,1,0.0,0,1,0.0,1,2,3,1,0,1,1,1,2,-1.6,1,1
7,7,2019-11-23,"Words can’t express how I feel about my 1st annual Lonnie Walker Thanksgiving Give away back home, filled with an abundant amount of emotions. Remember getting the eviction notice on Thanksgiving, or just simply not being able to have one.   FIRST OF MANY 🙏🏾 https://t.co/WrQpogfa2S",32,59,17,10.0,20,SAS,@,NYK,W (+7),0,7,1,2,0.5,0,0,,0,2,0.0,0,0,0,1,0,0,0,0,2,0.9,0,-1
8,8,2019-12-19,"CHRIS HITS THE CLUTCH FREE THROWS AND GETS THE STOPPP!

CANES WINNNN! https://t.co/9Y5IkPOpqV",42,69,27,20.0,21,SAS,,BRK,W (+13),0,14,1,7,0.143,1,2,0.5,1,2,0.5,1,5,6,2,1,0,0,0,4,3.7,25,1
9,9,2019-12-28,Wow man city 💆🏾‍♂️,45,73,31,23.0,21,SAS,,DET,W (+27),0,16,4,8,0.5,0,1,0.0,0,0,,1,0,1,0,0,0,1,3,8,2.5,-11,0
