,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2010-10-31,Good win 2nite against a talented team. Headed hm now gotta get ready to chase Monte Ellis a$$ around (pause) was that T some BS or wat?,2,2,3.0,3.0,30,LAL,,GSW,W (+24),0,23,3,8,0.375,1,3,0.333,0,0,,1,5,6,4,1,0,1,2,7,6.8,8,1
1,1,2010-10-31,"I can't even front I'm a Yankees fan, but I always gotta rep the Bay wat them Giants gonna do 2nite?",2,2,3.0,3.0,30,LAL,,GSW,W (+24),0,23,3,8,0.375,1,3,0.333,0,0,,1,5,6,4,1,0,1,2,7,6.8,8,1
2,2,2010-10-31,Damn @jrich23 mich st is looking worse than my Bruins.. Hahahaa,2,2,3.0,3.0,30,LAL,,GSW,W (+24),0,23,3,8,0.375,1,3,0.333,0,0,,1,5,6,4,1,0,1,2,7,6.8,8,-1
3,3,2010-10-31,The Bruins are on a upset mission 2day..,2,2,3.0,3.0,30,LAL,,GSW,W (+24),0,23,3,8,0.375,1,3,0.333,0,0,,1,5,6,4,1,0,1,2,7,6.8,8,-1
4,4,2010-11-02,Good win lastnite the whole team gotta chance to get some work in. Gotta tough back 2 back coming w/ meph & sac both young athletic teams,3,3,4.0,4.0,30,LAL,,MEM,W (+19),0,27,6,16,0.375,0,3,0.0,4,7,0.571,9,5,14,2,1,1,2,3,16,13.7,12,1
5,5,2010-11-02,Yall make sure u check out my clothing line at Elusionclothing.com and pick up that new cali luv tee shirt its Fire!!!!!!!,3,3,4.0,4.0,30,LAL,,MEM,W (+19),0,27,6,16,0.375,0,3,0.0,4,7,0.571,9,5,14,2,1,1,2,3,16,13.7,12,0
6,6,2010-11-03,Make sure you get to the polls and vote. We are the future!!!,4,4,5.0,5.0,30,LAL,@,SAC,W (+12),0,25,4,9,0.444,0,1,0.0,1,1,1.0,1,5,6,2,0,0,1,2,9,6.1,-8,0
7,7,2010-11-05,First day of golf since I been n LA hole #1 posted an 8 hole #2 a birdie. Rite back on track,5,5,6.0,6.0,30,LAL,,TOR,W (+5),0,16,1,4,0.25,0,3,0.0,0,0,,1,2,3,2,1,0,1,2,2,1.5,3,-1
8,8,2010-11-07,Also a VERY BIG SPEACIAL Happy 2nd BDay to my Twin Boys Isaiah & Carter the two greatest gifts a father can ask for. #trulyblessed,6,6,7.0,7.0,30,LAL,,POR,W (+25),0,20,6,7,0.857,1,1,1.0,0,0,,3,3,6,4,0,1,2,3,13,13.8,6,1
9,9,2010-11-07,Happy bday to my man @RealLamarOdom yall show him some luv,6,6,7.0,7.0,30,LAL,,POR,W (+25),0,20,6,7,0.857,1,1,1.0,0,0,,3,3,6,4,0,1,2,3,13,13.8,6,1
