,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2016-10-26,When my beard rollin thru ?,0,0,1,1.0,20,MEM,,MIN,W (+4),0,25,3,8,0.375,1,2,0.5,0,0,,2,3,5,6,3,3,1,2,7,12.4,3,0
1,1,2016-11-25,Memphis 😈,9,15,16,10.0,20,MEM,,MIA,L (-9),0,13,2,5,0.4,0,0,,1,2,0.5,1,0,1,0,0,0,1,0,5,1.6,5,0
2,2,2016-11-28,Everyone got an angle,10,17,18,11.0,20,MEM,,CHO,L (-19),0,15,3,5,0.6,0,2,0.0,0,2,0.0,1,2,3,3,0,1,1,3,6,4.8,-6,0
3,3,2016-12-01,Ante Up,12,19,20,13.0,20,MEM,,ORL,W (+1),0,18,3,7,0.429,0,1,0.0,2,2,1.0,1,3,4,2,0,0,0,1,8,6.9,-4,0
4,4,2016-12-05,DreamCatcher,14,21,22,15.0,20,MEM,@,NOP,W (+2),0,21,1,5,0.2,0,1,0.0,2,2,1.0,0,1,1,3,0,0,0,1,4,2.9,-10,0
5,5,2016-12-05,Great Win last night ! Missing our main man ZEBO  but the Nasty 9 getting the job done #GNG #FEAR https://t.co/dAzCIhWUNq,14,21,22,15.0,20,MEM,@,NOP,W (+2),0,21,1,5,0.2,0,1,0.0,2,2,1.0,0,1,1,3,0,0,0,1,4,2.9,-10,1
6,6,2017-01-03,Rose Bowl https://t.co/iZ2aZhtoEx,22,36,37,23.0,20,MEM,@,LAL,L (-14),0,8,0,0,,0,0,,4,4,1.0,0,1,1,1,0,0,1,0,4,4.0,3,0
7,7,2017-04-04,https://t.co/0YxYGOWn8t,28,77,78,29.0,21,MEM,@,SAS,L (-6),0,20,0,6,0.0,0,0,,1,2,0.5,2,5,7,4,0,0,2,4,1,-1.5,-5,0
8,8,2017-04-04,How you gunna foul out a top 20 pick like that ?,28,77,78,29.0,21,MEM,@,SAS,L (-6),0,20,0,6,0.0,0,0,,1,2,0.5,2,5,7,4,0,0,2,4,1,-1.5,-5,-1
9,9,2017-04-04,Congratulations officials you ruined Gonzaga,28,77,78,29.0,21,MEM,@,SAS,L (-6),0,20,0,6,0.0,0,0,,1,2,0.5,2,5,7,4,0,0,2,4,1,-1.5,-5,1
10,10,2017-04-04,These refs are garbage,28,77,78,29.0,21,MEM,@,SAS,L (-6),0,20,0,6,0.0,0,0,,1,2,0.5,2,5,7,4,0,0,2,4,1,-1.5,-5,1
11,11,2018-11-20,"Sister Jean couldn't make the trip, but her @RamblersMBB squad continues to roll at the @FTMyersTipOff. https://t.co/0Ae6rJ9Q1N",52,125,17,6.0,22,POR,@,NYK,W (+4),0,7,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-6,0
12,12,2019-01-24,Chris Brown says he's suing the woman who alleged that he raped her in a Paris hotel room. https://t.co/uQPEmuoeg1 https://t.co/z17zFju4FF,60,158,50,14.0,22,POR,@,PHO,W (+14),0,7,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-8,0
13,13,2019-01-26,Check out my Cameo profile: https://t.co/LtYjaqfhDF,61,159,51,15.0,22,POR,,ATL,W (+9),0,8,0,2,0.0,0,2,0.0,0,0,,0,3,3,2,1,0,2,3,0,-1.3,-7,0
14,14,2019-01-30,Check out my Cameo profile: https://t.co/LtYjaqfhDF,62,160,52,16.0,22,POR,,UTA,W (+27),0,7,2,4,0.5,0,0,,0,0,,1,1,2,0,0,0,1,0,4,2.0,1,0
