,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2013-02-06,Back in the cold #Minnesota been a few weeks since l've needed a jacket #rodeoroadtrip,2,5,6,3.0,26,SAS,@,MIN,W (+10),0,11,0,1,0.0,0,0,,0,0,,0,0,0,0,0,1,1,3,0,-2.2,3,0
1,1,2013-02-21,Good win tonight! Now onto LA #rodeoroadtrip #GoSpursGo,6,11,12,7.0,26,SAS,@,LAC,W (+26),0,8,3,4,0.75,0,0,,0,0,,1,2,3,0,0,1,1,0,6,5.4,-4,1
2,2,2013-03-03,"Good game by the boys tonight, played some great team ball #GoSpursGo",9,16,17,10.0,26,SAS,,DET,W (+39),0,12,3,3,1.0,0,0,,1,2,0.5,1,0,1,1,1,0,0,1,7,7.7,6,1
3,3,2013-04-03,New Vader mantle piece http://t.co/bIYvBgrHJ7,11,30,31,12.0,26,SAS,,ORL,W (+14),0,18,4,6,0.667,0,0,,1,3,0.333,2,3,5,0,0,0,2,1,9,5.5,8,0
4,4,2013-04-15,Yeah Scotty!!! #masters #aussie,14,36,37,15.0,26,SAS,@,GSW,L (-10),0,30,2,7,0.286,0,1,0.0,0,1,0.0,3,3,6,3,0,0,0,3,4,3.4,-7,0
5,5,2013-04-17,"Just watched #42 good movie, great person! #JackieRobinson",15,37,38,16.0,26,SAS,,MIN,L (-13),0,13,1,4,0.25,0,0,,2,2,1.0,1,2,3,0,0,0,2,5,4,-1.1,2,1
6,6,2013-04-26,#towelpump #towelwave @Patty_Mills http://t.co/ZtrMO5yGa7,18,40,3,3.0,26,SAS,@,LAL,W (+31),0,5,1,1,1.0,0,0,,0,0,,1,2,3,0,0,0,0,1,2,2.6,7,0
7,7,2014-01-12,Great weather calls for a pool day ☀️ http://t.co/5duc1v1MbF,41,78,37,22.0,27,SAS,,MIN,W (+18),0,6,1,1,1.0,0,0,,0,0,,0,1,1,2,0,0,1,0,2,2.4,3,0
8,8,2014-02-28,TBT London Olympics #greenandgold http://t.co/0CvT67eMjh,54,99,58,35.0,27,SAS,,CHA,W (+10),0,5,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-2,0
9,9,2014-03-02,Great job by UVA basketball and a big congrats to Tony Bennett for leading them to the ACC title!,55,100,59,36.0,27,SAS,,DAL,W (+6),0,6,2,2,1.0,0,0,,0,0,,1,2,3,1,0,0,0,2,4,4.6,4,1
10,10,2014-03-02,Cookies and cream &gt; @QuestNutrition http://t.co/56f3mKLxFe,55,100,59,36.0,27,SAS,,DAL,W (+6),0,6,2,2,1.0,0,0,,0,0,,1,2,3,1,0,0,0,2,4,4.6,4,0
11,11,2014-03-04,Great team win tonight! #GoSpursGo http://t.co/mZEFbBUjgc,56,101,60,37.0,27,SAS,@,CLE,W (+21),0,6,1,4,0.25,0,0,,0,0,,1,0,1,1,0,0,0,3,2,-0.2,-5,1
12,12,2014-03-08,Day off movie time.. http://t.co/6x8sdV5nlk,58,103,62,39.0,27,SAS,,ORL,W (+9),0,5,0,0,,0,0,,2,2,1.0,0,0,0,1,0,0,1,1,2,1.3,-6,0
13,13,2014-03-08,Tasty AND healthy zucchini pizzas http://t.co/L8CXx86Yq1,58,103,62,39.0,27,SAS,,ORL,W (+9),0,5,0,0,,0,0,,2,2,1.0,0,0,0,1,0,0,1,1,2,1.3,-6,0
14,14,2014-03-08,LOS SPURS!,58,103,62,39.0,27,SAS,,ORL,W (+9),0,5,0,0,,0,0,,2,2,1.0,0,0,0,1,0,0,1,1,2,1.3,-6,0
