,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2012-01-02,“@XSTROLOGY: #Gemini can go from zero to sixty and right back to zero before you knew what hit you.”,4,4,5,5.0,32,UTA,,NOH,W (+4),0,21,1,3,0.333,0,1,0.0,0,0,,0,1,1,7,0,1,2,4,2,2.6,2,0
1,1,2012-01-02,"“@hendrix_media@StacyPaetz @Earl_Watson - Earl W, 1 of my favorites and a true professional. EVERY TEAM needs 2 Earls. http://t.co/sCLUKUt8”",4,4,5,5.0,32,UTA,,NOH,W (+4),0,21,1,3,0.333,0,1,0.0,0,0,,0,1,1,7,0,1,2,4,2,2.6,2,-1
2,2,2012-01-02,“@XSTROLOGY: #Gemini have no concept of time but their own. They will arrive when they see fit!”,4,4,5,5.0,32,UTA,,NOH,W (+4),0,21,1,3,0.333,0,1,0.0,0,0,,0,1,1,7,0,1,2,4,2,2.6,2,0
3,3,2012-01-06,Where can I take yoga in slc?,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,0
4,4,2012-01-06,“@SamanthaBird22: @ChenelleMonique @earl_watson I wish I went to Bikram more! We need a place in Bountiful! #motivated” that sounds far!,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,1
5,5,2012-01-06,Bikram yoga?,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,0
6,6,2012-01-06,“@ogulcanbilge: @Earl_Watson you are my hero earl!! i'm your biggest fan ever!! RT is appreciated!!”,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,1
7,7,2012-01-06,"“@Lockedonsports:It is too bad that Earl is only 32 yrs old,listening to him withKFAN,it would be great if he ever coached Favorsor Hayward”",6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,-1
8,8,2012-01-06,"“@KCsFinest4: @williebeaman75@Earl_Watson@ImsoSpecelle @KCsFinest4 like how y'all like to blast me on twitter""bro I'm just asking questions!",6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,0
9,9,2012-01-06,“@williebeaman75: Thanks to @ImsoSpecelle I now have a name for @KCsFinest4 haircut. Lmao!” what?!,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,1
10,10,2012-01-06,“@williebeaman75: @Earl_Watson @ImsoSpecelle @KCsFinest4 It's called the Microphone Cut. Lmao!” lol why?!,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,0
11,11,2012-01-06,Watching Remember the Titans! Great movie!,6,6,7,7.0,32,UTA,,MEM,W (+9),0,23,5,7,0.714,0,1,0.0,1,2,0.5,0,4,4,5,1,0,2,1,11,11.0,19,1
12,12,2012-01-10,“@NickRimando: @espn700bill @espn700spence good to see you got the Bruins running the airwaves in 2012.”,8,8,9,9.0,32,UTA,,CLE,W (+8),0,15,1,2,0.5,1,1,1.0,0,0,,0,2,2,5,1,1,2,2,3,5.0,0,1
13,13,2012-01-10,“@espn700bill @ESPN700 we check in on the#BCS Title game with @BlairKerkhoff Talk some#Jazz with @Earl_Watson then#NFL with @jasoncoleyahoo”,8,8,9,9.0,32,UTA,,CLE,W (+8),0,15,1,2,0.5,1,1,1.0,0,0,,0,2,2,5,1,1,2,2,3,5.0,0,0
14,14,2012-01-10,“@espn700spence: Time for our weekly check-in with @utahjazz PG @Earl_Watson next on @ESPN700”,8,8,9,9.0,32,UTA,,CLE,W (+8),0,15,1,2,0.5,1,1,1.0,0,0,,0,2,2,5,1,1,2,2,3,5.0,0,0
15,15,2012-01-10,"What I dont get a ""blue check"" because I dont have a picture of myself up?! Oh well! I love my daughter more than myself! lol",8,8,9,9.0,32,UTA,,CLE,W (+8),0,15,1,2,0.5,1,1,1.0,0,0,,0,2,2,5,1,1,2,2,3,5.0,0,0
16,16,2012-01-10,Where should I eat dinner tonight in SLC?,8,8,9,9.0,32,UTA,,CLE,W (+8),0,15,1,2,0.5,1,1,1.0,0,0,,0,2,2,5,1,1,2,2,3,5.0,0,0
17,17,2012-01-11,“@JamazingBranch: Goodluck to my big bro @Earl_Watson tonight as they take on Cleveland Cavs!”,9,9,10,10.0,32,UTA,,LAL,L (-3),0,22,0,4,0.0,0,2,0.0,4,4,1.0,0,3,3,4,0,0,0,3,4,3.7,11,0
