,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2011-12-26,Merry Christmas world,0,0,1,1.0,27,PHI,@,POR,L (-4),1,40,7,14,0.5,4,8,0.5,4,5,0.8,1,7,8,3,0,4,2,2,22,19.5,-5,0
1,1,2011-12-28,Do women pay tithes on the divorce money they get?,1,1,2,2.0,27,PHI,@,PHO,W (+20),1,27,5,7,0.714,3,3,1.0,2,2,1.0,0,4,4,6,4,0,1,2,15,19.7,32,0
2,2,2011-12-30,"RT @Celeb_Trainer Great dinner with @mindofAI9 he can actually dress for an american ""ha! U could barely move in them spandex jeans!""",2,2,3,3.0,27,PHI,@,UTA,L (-3),1,39,6,11,0.545,2,2,1.0,2,5,0.4,0,6,6,4,1,0,3,1,16,11.7,1,1
3,3,2011-12-30,"Ninjas talkin they snitch made/ ix-nay of my d***s-nay/ that's pig latin, itch-bay...",2,2,3,3.0,27,PHI,@,UTA,L (-3),1,39,6,11,0.545,2,2,1.0,2,5,0.4,0,6,6,4,1,0,3,1,16,11.7,1,1
4,4,2011-12-30,Photoshops with Skullcandy is running smoothly...,2,2,3,3.0,27,PHI,@,UTA,L (-3),1,39,6,11,0.545,2,2,1.0,2,5,0.4,0,6,6,4,1,0,3,1,16,11.7,1,0
5,5,2011-12-30,Photo: Skullcandy shoot (Taken with instagram) http://t.co/ks7jMKGg,2,2,3,3.0,27,PHI,@,UTA,L (-3),1,39,6,11,0.545,2,2,1.0,2,5,0.4,0,6,6,4,1,0,3,1,16,11.7,1,0
6,6,2012-01-09,Photo: You can take the man out the hood… (Taken with instagram) http://t.co/BPP8s2Gv,7,7,8,8.0,27,PHI,,IND,W (+10),1,39,7,16,0.438,1,5,0.2,5,7,0.714,2,7,9,5,0,0,1,0,20,16.8,10,0
7,7,2012-01-09,Do something outta the ordinary... Like catch a matinee,7,7,8,8.0,27,PHI,,IND,W (+10),1,39,7,16,0.438,1,5,0.2,5,7,0.714,2,7,9,5,0,0,1,0,20,16.8,10,0
8,8,2012-01-09,I see u @Mospeights16,7,7,8,8.0,27,PHI,,IND,W (+10),1,39,7,16,0.438,1,5,0.2,5,7,0.714,2,7,9,5,0,0,1,0,20,16.8,10,0
9,9,2012-01-10,"""@_MikeHall: &lt;-----AAU 15 yr old National Champs....S/O my guy @mindofAI9"" I got the tape!",8,8,9,9.0,27,PHI,,SAC,W (+27),1,22,3,3,1.0,1,1,1.0,0,0,,0,2,2,3,1,0,2,0,7,7.8,13,1
10,10,2012-01-14,So I'm trying to get to work early to get some things done...but joe biden got the highway blocked off and I'm stuck...,11,11,12,12.0,27,PHI,@,WAS,W (+13),1,35,9,16,0.563,1,5,0.2,4,6,0.667,1,6,7,5,5,0,2,1,23,23.2,-2,-1
11,11,2012-01-13,"very rare twitter night for me, good night all... bout to pack...",10,10,11,11.0,27,PHI,,WAS,W (+31),1,28,5,11,0.455,0,2,0.0,3,6,0.5,1,6,7,4,3,0,3,0,13,11.4,21,0
12,12,2012-01-13,finally got my @NBA League Pass up and running via apple tv...,10,10,11,11.0,27,PHI,,WAS,W (+31),1,28,5,11,0.455,0,2,0.0,3,6,0.5,1,6,7,4,3,0,3,0,13,11.4,21,1
13,13,2012-01-13,now everybody saying they free loading off me and my appletv league pass! no sir not me! (Ross voice)...,10,10,11,11.0,27,PHI,,WAS,W (+31),1,28,5,11,0.455,0,2,0.0,3,6,0.5,1,6,7,4,3,0,3,0,13,11.4,21,-1
14,14,2012-01-13,watching milwaukee game cause we play them mon. shaun livingston is a very underrated player. he makes everyone on the court better,10,10,11,11.0,27,PHI,,WAS,W (+31),1,28,5,11,0.455,0,2,0.0,3,6,0.5,1,6,7,4,3,0,3,0,13,11.4,21,1
15,15,2012-01-16,Photo: Yessir! (Taken with instagram) http://t.co/Byi3vtD3,12,12,13,13.0,27,PHI,,MIL,W (+12),1,42,9,14,0.643,3,5,0.6,0,0,,1,6,7,4,3,2,1,1,21,23.1,6,0
16,16,2012-01-16,i want some cereal....but i aint got no milk...,12,12,13,13.0,27,PHI,,MIL,W (+12),1,42,9,14,0.643,3,5,0.6,0,0,,1,6,7,4,3,2,1,1,21,23.1,6,0
17,17,2012-01-16,F700 Benz... Wow!,12,12,13,13.0,27,PHI,,MIL,W (+12),1,42,9,14,0.643,3,5,0.6,0,0,,1,6,7,4,3,2,1,1,21,23.1,6,1
18,18,2012-01-18,Hello karma...,13,13,14,14.0,27,PHI,,DEN,L (-4),1,46,4,12,0.333,0,2,0.0,3,4,0.75,1,9,10,9,0,0,0,3,11,12.3,-9,0
19,19,2012-01-18,"""@AZs_Lyrics: Can't wait to see all my friends in Chicago!!!!"" Congrats on the relocation!",13,13,14,14.0,27,PHI,,DEN,L (-4),1,46,4,12,0.333,0,2,0.0,3,4,0.75,1,9,10,9,0,0,0,3,11,12.3,-9,0
20,20,2012-01-18,Chipolte got brown rice!,13,13,14,14.0,27,PHI,,DEN,L (-4),1,46,4,12,0.333,0,2,0.0,3,4,0.75,1,9,10,9,0,0,0,3,11,12.3,-9,0
21,21,2012-01-20,"Sorry for my voice jim rome, I'm stuffed up with a small cold...",14,14,15,15.0,27,PHI,,ATL,W (+14),1,40,5,12,0.417,0,4,0.0,1,2,0.5,0,6,6,6,2,0,1,1,11,10.8,14,-1
22,22,2012-01-20,Turn a negative into a positive... Get the picture?,14,14,15,15.0,27,PHI,,ATL,W (+14),1,40,5,12,0.417,0,4,0.0,1,2,0.5,0,6,6,6,2,0,1,1,11,10.8,14,0
23,23,2012-01-20,Ecity in the building!,14,14,15,15.0,27,PHI,,ATL,W (+14),1,40,5,12,0.417,0,4,0.0,1,2,0.5,0,6,6,6,2,0,1,1,11,10.8,14,0
