,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2011-12-30,Fuiiiiiiiiiiiiiiiiiiiiii#FLA,2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,0
1,1,2011-12-30,"Obrigado pela calor, fans do Flamengo, Obrigado a toda a diretoria do Flamengo, Obrigado a Liga Nacional de Basquete, obrigado Brasil#FLA",2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,0
2,2,2011-12-30,"pode contar comigo Alexandre Bedrikow, tamo junto garoto, e ja vou comecar a escrever, ta meio corrido aqui em Toronto mas tamo junto#FLA",2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,0
3,3,2011-12-30,"Querido Alexandre David Beiderwellen Bedrikow, autor da revista LANCE LIVRE,me senti honrado com seu convite para narrar minha carreira#FLA",2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,0
4,4,2011-12-30,"me adaptando de novo ao jogo da NBA, mas eu chego la, e nao me deixa de fora da foto do Flamengo Arnaldo#FLA",2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,1
5,5,2011-12-30,"Fica aqui as minhas homenagens a um dos maiores jogadores de futebol do mundo Doutor Socrates, esteja em paz",2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,0
6,6,2011-12-30,"a respeito da homenagem que foi feita pra mim na minha despedida, sem comentarios, quer saber, chorei pra caramba, ninguem percebeu#FLA",2,2,3,3.0,29,TOR,@,DAL,L (-13),0,31,8,15,0.533,2,3,0.667,2,3,0.667,0,2,2,3,1,0,4,3,20,10.8,-8,0
7,7,2012-05-17,Video: Leandro Barbosa Postgame Interview - http://t.co/UfHCvUFk #pacers,71,74,8,8.0,29,IND,,MIA,W (+19),0,15,0,3,0.0,0,0,,0,0,,1,0,1,3,0,0,0,2,0,-0.1,-6,0
8,8,2012-10-30,Just a little bit of my video and photo session!!!! http://t.co/HKaqbTgG,75,78,1,1.0,29,BOS,@,MIA,L (-13),0,16,6,8,0.75,3,3,1.0,1,2,0.5,0,1,1,1,0,0,0,1,16,13.0,4,-1
9,9,2012-10-30,Um pouco dos bastidores da minha sessão de fotos e vídeos! http://t.co/9iJJ12FF,75,78,1,1.0,29,BOS,@,MIA,L (-13),0,16,6,8,0.75,3,3,1.0,1,2,0.5,0,1,1,1,0,0,0,1,16,13.0,4,0
10,10,2012-11-02,Todo jogo na @NBA é intenso e duro como no @UFC!! Eu e @MiltinhoVieira que vai lutar dia 19 de Jan 2013 no UFC Brasil! http://t.co/9ZEvijIF,76,79,2,2.0,29,BOS,,MIL,L (-11),0,7,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,0,2,1.3,3,-1
11,11,2012-11-02,"The NBA is so intense as the UFC is! So I fought against @MiltinhoVieira, lol. He will fight Jan,19, on the UFC Brazil! http://t.co/SrC4P5v0",76,79,2,2.0,29,BOS,,MIL,L (-11),0,7,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,0,2,1.3,3,-1
12,12,2012-11-02,"If you work hard at basketball, you should improve and have fun!! #iamaceltic http://t.co/xCYHV5yW",76,79,2,2.0,29,BOS,,MIL,L (-11),0,7,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,0,2,1.3,3,0
13,13,2012-11-02,"No basquete, se você treinar duro, você deve melhorar e se divertir!!!! #iamaceltic http://t.co/fBxekgyN",76,79,2,2.0,29,BOS,,MIL,L (-11),0,7,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,0,2,1.3,3,0
14,14,2012-11-02,http://t.co/tnsfwzMx,76,79,2,2.0,29,BOS,,MIL,L (-11),0,7,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,0,2,1.3,3,0
15,15,2012-11-03,"Hj a noite nosso primeiro jogo em casa da temporada, to louco pra ver a energia da torcida no TD Garden!!! #iamaceltic http://t.co/X6dRAldL",77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
16,16,2012-11-03,A big shout out to all @Celtics family @jbeanz12 @bennickerson @ortegatwin @SioKat22 @ASherwinator @Kscottie01 @mgm3mgm @Ashley_Earle_,77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
17,17,2012-11-03,"I gotta say to the whole @Celtics  organization from the top to the bottom, let's make that season unforgettable together!!",77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
18,18,2012-11-03,A big shout out to all @Celtics family @PeterFayette @TwittyStyles @mackenzie834 @pantone356 @hwalker22 @PDLynch18 I'm sorry if I missed any,77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
19,19,2012-11-03,A big shout out to all @Celtics family @chrissycro @Marc_DAmico @steviehutch3 @Jimdavis78 @David_A_Cohen @KLHutch3 @pwalcek @peterstringer,77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
20,20,2012-11-03,"A team on a mission, let's get it 2nite @Celtics ... I'm ready, let's gooo!!!!  #iamaceltic",77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
21,21,2012-11-03,"Tonight is our Home Opener Game, I can't wait to see the crowd and the noise at TD Garden!!! #iamaceltic #Banner18 http://t.co/ZpxoJolW",77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
22,22,2012-11-03,A big shout out to all @Celtics family @NicoleFederico @Frenettie77 @BG1enn @KaraKeena @Tristan_Lenhart @TheLBak @tcourte1 @cassano_craig,77,80,3,3.0,29,BOS,@,WAS,W (+3),0,8,1,3,0.333,1,3,0.333,0,0,,0,0,0,1,0,0,1,0,3,1.0,-12,0
23,23,2012-11-07,"A lil bit of our scrimmage at practice, check it out: http://t.co/9v0cqS1U",78,81,4,4.0,29,BOS,,WAS,W (+6),0,12,1,3,0.333,0,1,0.0,0,0,,1,0,1,1,0,1,1,0,2,1.4,-4,0
24,24,2012-11-07,Agora estou conectado ao amigo @naldonaveia por aqui também. Música correndo solta na veia!!! http://t.co/M6E6aGcQ,78,81,4,4.0,29,BOS,,WAS,W (+6),0,12,1,3,0.333,0,1,0.0,0,0,,1,0,1,1,0,1,1,0,2,1.4,-4,0
