,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2011-12-26,Good morning everyone. I would like to wish all my followers a merry Christmas and hope they tune in to all the games that are on today.,0,0,1,1.0,20,CLE,,TOR,L (-8),0,17,4,6,0.667,0,0,,4,6,0.667,2,3,5,0,0,0,0,2,12,10.1,3,1
1,1,2011-12-26,I'm a be honest lol.,0,0,1,1.0,20,CLE,,TOR,L (-8),0,17,4,6,0.667,0,0,,4,6,0.667,2,3,5,0,0,0,0,2,12,10.1,3,1
2,2,2011-12-30,Good morning world. This is another day for us to get better as individual.,2,2,3,3.0,20,CLE,@,IND,L (-7),0,17,1,3,0.333,0,0,,0,0,,1,1,2,0,0,2,2,4,2,-0.9,-4,1
3,3,2011-12-30,We are school of the first class. #simple RT @CokieReed: Why do people hate the University of Texas so much?,2,2,3,3.0,20,CLE,@,IND,L (-7),0,17,1,3,0.333,0,0,,0,0,,1,1,2,0,0,2,2,4,2,-0.9,-4,-1
4,4,2012-01-01,Every week theres a draft.,3,3,4,4.0,20,CLE,,NJN,W (+16),0,17,4,5,0.8,0,0,,1,6,0.167,3,3,6,0,0,3,0,2,9,9.4,-6,-1
5,5,2012-01-01,Wheels up to cleveland.,3,3,4,4.0,20,CLE,,NJN,W (+16),0,17,4,5,0.8,0,0,,1,6,0.167,3,3,6,0,0,3,0,2,9,9.4,-6,0
6,6,2012-01-01,No days off.,3,3,4,4.0,20,CLE,,NJN,W (+16),0,17,4,5,0.8,0,0,,1,6,0.167,3,3,6,0,0,3,0,2,9,9.4,-6,0
7,7,2012-01-01,No one is safe. #believethat,3,3,4,4.0,20,CLE,,NJN,W (+16),0,17,4,5,0.8,0,0,,1,6,0.167,3,3,6,0,0,3,0,2,9,9.4,-6,0
8,8,2012-01-03,Time to eat. Who's with me?,4,4,5,5.0,20,CLE,,CHA,W (+14),0,24,7,16,0.438,0,0,,2,6,0.333,5,4,9,1,0,2,0,4,16,11.2,5,0
9,9,2012-01-04,How's everyone's afternoon going?,5,5,6,6.0,20,CLE,@,TOR,L (-15),0,16,0,5,0.0,0,0,,1,2,0.5,0,3,3,0,0,1,0,1,1,-1.7,-5,0
10,10,2012-01-06,In Minnesota- Minnesota followers where is some good places to Eat?,6,6,7,7.0,20,CLE,@,MIN,W (+11),0,14,1,2,0.5,0,0,,0,0,,0,2,2,0,0,0,2,3,2,-1.6,5,1
11,11,2012-01-08,Bumping this Ross mixtape.,7,7,8,8.0,20,CLE,@,POR,L (-20),0,17,4,6,0.667,0,0,,2,4,0.5,1,4,5,0,0,3,3,2,10,6.8,-2,0
12,12,2012-01-10,#ImABeHonest,8,8,9,9.0,20,CLE,@,UTA,L (-8),0,16,4,5,0.8,0,0,,1,3,0.333,3,2,5,0,2,1,2,2,9,8.9,-7,0
13,13,2012-01-12,Good morning Phoenix. Looks beautiful outside.,9,9,10,10.0,20,CLE,@,PHO,W (+11),0,15,3,7,0.429,0,0,,1,3,0.333,3,3,6,0,0,0,2,1,7,3.1,-8,1
14,14,2012-01-13,Don't kill me lol RT @CokieReed: Shout out to #Groupon on the deals.. Buy ur ticket early to the BU v. UT game! #hookem http://t.co/zqEbzVml,10,10,11,11.0,20,CLE,@,LAL,L (-5),0,19,4,9,0.444,0,0,,1,2,0.5,2,6,8,0,0,0,1,1,9,5.7,4,-1
15,15,2012-01-13,Today I'll be on the court with a role model of mine @SteveNash. He's done a lot for Canadian basketball and opened many doors for us. #love,10,10,11,11.0,20,CLE,@,LAL,L (-5),0,19,4,9,0.444,0,0,,1,2,0.5,2,6,8,0,0,0,1,1,9,5.7,4,0
16,16,2012-01-13,"Happy birthday shoutout to my brother @1mk2, love you little bro. Keep working. ""G2S"" is all we got.",10,10,11,11.0,20,CLE,@,LAL,L (-5),0,19,4,9,0.444,0,0,,1,2,0.5,2,6,8,0,0,0,1,1,9,5.7,4,1
17,17,2012-01-13,Good morning everyone.,10,10,11,11.0,20,CLE,@,LAL,L (-5),0,19,4,9,0.444,0,0,,1,2,0.5,2,6,8,0,0,0,1,1,9,5.7,4,1
18,18,2012-01-16,Just landed in charlotte. What's the score in the packers game?,11,11,12,12.0,20,CLE,@,CHA,W (+8),0,19,4,8,0.5,0,0,,0,3,0.0,0,2,2,0,0,1,1,3,8,1.9,4,0
19,19,2012-01-16,Room service is here :) http://t.co/SzRV0rls,11,11,12,12.0,20,CLE,@,CHA,W (+8),0,19,4,8,0.5,0,0,,0,3,0.0,0,2,2,0,0,1,1,3,8,1.9,4,0
20,20,2012-01-17,Louis Vuitton Dons http://t.co/0q0esnQ8,12,12,13,13.0,20,CLE,,GSW,L (-10),0,18,2,9,0.222,0,0,,1,3,0.333,4,5,9,0,0,1,1,2,5,1.9,-8,0
21,21,2012-01-20,"Happy bday @shadbox, I know you got something up your sleeve.",13,13,14,14.0,20,CLE,,CHI,L (-39),0,17,2,10,0.2,0,0,,0,2,0.0,4,1,5,0,0,0,1,0,4,-0.9,-25,1
22,22,2012-01-27,Working hard everyday to get better http://t.co/Dgac5sDK,15,17,18,16.0,20,CLE,,NJN,L (-3),0,16,2,5,0.4,0,0,,1,2,0.5,0,3,3,0,1,1,1,1,5,3.1,-8,0
23,23,2012-01-29,What's up Boston?,16,18,19,17.0,20,CLE,@,BOS,W (+1),0,17,1,6,0.167,0,0,,1,2,0.5,3,1,4,0,0,2,2,0,3,0.6,-5,0
24,24,2012-02-10,Be careful what you wish for.,18,24,25,19.0,20,CLE,,MIL,L (-1),0,28,2,8,0.25,0,0,,1,3,0.333,4,9,13,0,1,3,2,1,5,5.6,7,1
25,25,2012-02-10,"What you know about some ""Dante"" http://t.co/KUs28Mz6",18,24,25,19.0,20,CLE,,MIL,L (-1),0,28,2,8,0.25,0,0,,1,3,0.333,4,9,13,0,1,3,2,1,5,5.6,7,0
26,26,2012-02-10,"congrats to my young boi @ABennett24, you deserve it. Proud to see another canadian make history.",18,24,25,19.0,20,CLE,,MIL,L (-1),0,28,2,8,0.25,0,0,,1,3,0.333,4,9,13,0,1,3,2,1,5,5.6,7,1
27,27,2012-02-10,Great win tonight fellas. The Q was rocking. We need that same crowd Friday.,18,24,25,19.0,20,CLE,,MIL,L (-1),0,28,2,8,0.25,0,0,,1,3,0.333,4,9,13,0,1,3,2,1,5,5.6,7,1
28,28,2012-02-10,Me too bro RT @AARONS_WORLD: I wish Safe House came out tonight...,18,24,25,19.0,20,CLE,,MIL,L (-1),0,28,2,8,0.25,0,0,,1,3,0.333,4,9,13,0,1,3,2,1,5,5.6,7,1
