,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2021-02-14,Why is #ZionWilliamson All-Star material? @Druski2Funny breaks it down for us. #DEWnation you know what to do. Vote for @Zionwilliamson as a 2021 #NBAAllStar https://t.co/Njw1F5bQ7b,48,51,26,25.0,20,NOP,@,DET,L (-11),1,36,10,20,0.5,0,0,,6,6,1.0,3,5,8,3,0,2,1,2,26,21.3,-12,-1
1,1,2021-04-06,"Want to ball like me? Head to https://t.co/cYMxeOzXKh and compete online for a chance to win weekly prizes including my custom sneakers, a home gaming system and a Grand Prize Trip to the 2022 NBA Finals @MountainDew https://t.co/IrkdjH2FYI",68,75,50,45.0,20,NOP,@,ATL,L (-16),1,35,12,18,0.667,1,1,1.0,9,10,0.9,2,3,5,2,1,0,0,0,34,30.5,-7,-1
