,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2014-03-28,Being a rookie is tough! jasonstix @ryananderson33 @mranthonymorrow http://t.co/FfBK6RUxV1,47,71,72,48.0,24,NOP,,UTA,W (+7),0,13,0,0,,0,0,,3,4,0.75,1,3,4,1,0,0,0,1,3,4.5,4,-1
1,1,2014-11-14,Shoutout to @ryananderson33 for sharing his story and bringing more awareness to suicide prevention. Love ya bro: http://t.co/8Zaf56zhZC,60,89,8,3.0,24,NOP,,MIN,W (+48),0,5,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-4,0
2,2,2014-11-17,Great passage from chapel the other night.  #Godisgood http://t.co/lIFe286E8V,61,90,9,4.0,24,NOP,@,POR,L (-9),0,6,1,1,1.0,0,0,,0,0,,0,1,1,1,0,0,1,3,2,0.5,-6,0
3,3,2017-03-08,Join us in wishing @JeffWithey of the @utahjazz a HAPPY 27th BIRTHDAY! #NBABDAY https://t.co/xQrID2UF7y,180,306,65,35.0,27,UTA,@,HOU,W (+7),0,12,2,4,0.5,0,0,,0,0,,2,3,5,0,0,0,1,4,4,1.7,5,0
4,4,2017-03-08,Join us in wishing a Happy Birthday to Jeff Withey!! 🎈🎉 https://t.co/bcFQIMbVrd,180,306,65,35.0,27,UTA,@,HOU,W (+7),0,12,2,4,0.5,0,0,,0,0,,2,3,5,0,0,0,1,4,4,1.7,5,1
5,5,2017-03-13,#1,182,308,67,37.0,27,UTA,,LAC,W (+6),0,8,2,3,0.667,0,0,,0,0,,2,1,3,0,0,1,0,2,4,4.3,10,0
6,6,2017-03-31,".@JeffWithey with the pump fake and JAM 🏀💪

#UTAatSAC https://t.co/TpB3SFJuSn",191,317,76,46.0,27,UTA,,WAS,W (+7),0,10,3,6,0.5,0,0,,3,4,0.75,3,1,4,0,0,1,0,1,9,8.3,-3,-1
