,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2014-11-03,I see u @adamgibson_1!!! #AboutTime,3,3,4,4.0,27,UTA,@,LAC,L (-6),0,10,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,1,0
1,1,2014-11-07,"Great atmosphere tonight. Great win. Great shot by @gordonhayward. Thanks Utah fans, you were amazing tonight! Big game Friday!",5,5,6,6.0,27,UTA,,DAL,L (-23),0,16,1,3,0.333,0,2,0.0,0,0,,2,1,3,0,0,0,1,1,2,0.6,-13,1
2,2,2014-11-12,Good game app to download for my iPhone? #helpplease,8,8,9,9.0,27,UTA,@,ATL,L (-3),0,17,0,2,0.0,0,2,0.0,0,0,,0,0,0,4,1,0,0,0,0,2.4,3,0
3,3,2014-11-14,"Great road win for @MaccabiElectra, way to carry them home @DevSmith6_!",9,9,10,10.0,27,UTA,@,NYK,W (+2),0,21,2,4,0.5,2,4,0.5,0,0,,0,2,2,1,2,0,3,0,6,4.3,-4,1
4,4,2014-11-14,Thanks to everyone for the support over this time with the Jazz. Appreciate all the positives messages!! Loving this experience.. 🏀,9,9,10,10.0,27,UTA,@,NYK,W (+2),0,21,2,4,0.5,2,4,0.5,0,0,,0,2,2,1,2,0,3,0,6,4.3,-4,1
5,5,2014-11-15,It is FREEZING in NY. 😁❄️⛄️,10,10,11,11.0,27,UTA,@,TOR,L (-18),0,24,1,4,0.25,1,3,0.333,0,0,,0,3,3,4,2,0,0,1,3,5.9,-4,0
6,6,2014-11-24,Tough last couple games. Heads up &amp; keep working. We have a long way to go… Thanks to the fans for tonight! #JazzNation,14,14,15,15.0,27,UTA,,CHI,L (-2),0,27,5,9,0.556,1,3,0.333,0,0,,1,0,1,2,0,0,0,3,11,7.6,3,1
7,7,2014-11-24,How about @KHayes_ten10 getting bucketssssssssssss,14,14,15,15.0,27,UTA,,CHI,L (-2),0,27,5,9,0.556,1,3,0.333,0,0,,1,0,1,2,0,0,0,3,11,7.6,3,-1
8,8,2014-11-26,FIFA 15 ⚽️ #xbox,15,15,16,16.0,27,UTA,@,OKC,L (-15),0,25,0,2,0.0,0,2,0.0,0,0,,0,3,3,0,0,0,1,1,0,-1.9,-14,0
9,9,2014-11-26,Sickening news about Phil Hughes. Fingers crossed for him and family..,15,15,16,16.0,27,UTA,@,OKC,L (-15),0,25,0,2,0.0,0,2,0.0,0,0,,0,3,3,0,0,0,1,1,0,-1.9,-14,0
