,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2015-10-28,Then I skrt skrt skrt,0,0,1,1.0,18,PHO,,DAL,L (-16),0,21,6,7,0.857,1,2,0.5,1,3,0.333,0,3,3,0,1,0,0,2,14,11.8,4,0
1,1,2015-11-08,Can't believe it. Two more lives gone too soon. #RIP https://t.co/3zmCcEQXdC,3,6,7,4.0,19,PHO,@,OKC,L (-21),0,10,0,3,0.0,0,0,,0,0,,0,0,0,1,0,0,0,3,0,-2.6,-5,0
2,2,2015-11-14,Battle wounds 💉 https://t.co/eSxHzQbhCA,5,8,9,6.0,19,PHO,,DEN,W (+24),0,15,2,8,0.25,2,3,0.667,0,0,,0,2,2,0,0,0,2,0,6,-0.2,1,0
3,3,2015-11-22,New Orleans. Closest to the crib I'm gonna be for a while. #228,9,12,13,10.0,19,PHO,@,NOP,L (-6),0,16,5,8,0.625,1,1,1.0,4,4,1.0,0,2,2,0,1,0,0,1,15,12.6,-3,0
4,4,2015-11-22,It was all good just a week ago,9,12,13,10.0,19,PHO,@,NOP,L (-6),0,16,5,8,0.625,1,1,1.0,4,4,1.0,0,2,2,0,1,0,0,1,15,12.6,-3,1
5,5,2015-11-23,Gameday https://t.co/E2ZIjMTOiB,10,13,14,11.0,19,PHO,@,SAS,L (-14),1,24,2,5,0.4,0,2,0.0,0,0,,1,3,4,1,1,0,1,1,4,3.2,-8,0
6,6,2015-11-23,When you see her in the distance.. https://t.co/qzqzHP9TZW,10,13,14,11.0,19,PHO,@,SAS,L (-14),1,24,2,5,0.4,0,2,0.0,0,0,,1,3,4,1,1,0,1,1,4,3.2,-8,-1
7,7,2015-11-25,Change for the betttaaa https://t.co/ADjkLEzvIY,11,14,15,12.0,19,PHO,,NOP,L (-6),0,9,2,3,0.667,1,2,0.5,0,0,,0,3,3,1,1,0,0,1,5,5.9,5,0
8,8,2015-11-25,"""Some sayyyy there's levels to this, damn look at all the levels that I skipped"" https://t.co/wYAUzHyflT",11,14,15,12.0,19,PHO,,NOP,L (-6),0,9,2,3,0.667,1,2,0.5,0,0,,0,3,3,1,1,0,0,1,5,5.9,5,0
9,9,2015-11-27,"I hope everyone has a blessed day. Happy Thanksgiving 🙏🏼. If you have a plate for me, let me know...✊🏼",12,15,16,13.0,19,PHO,,GSW,L (-19),0,25,2,5,0.4,0,1,0.0,2,4,0.5,0,0,0,0,1,0,1,3,6,1.3,-2,1
10,10,2015-11-27,In the MyPark on 2K16 with @Dloading. Who's tryna run 2s? 👀 @Ronnie2K @NBA2K,12,15,16,13.0,19,PHO,,GSW,L (-19),0,25,2,5,0.4,0,1,0.0,2,4,0.5,0,0,0,0,1,0,1,3,6,1.3,-2,0
11,11,2015-11-27,@DevinBook where ya at mane? https://t.co/ogcWMGw8u1,12,15,16,13.0,19,PHO,,GSW,L (-19),0,25,2,5,0.4,0,1,0.0,2,4,0.5,0,0,0,0,1,0,1,3,6,1.3,-2,0
12,12,2015-12-01,New York 🏙🗽,13,17,18,14.0,19,PHO,@,BRK,L (-3),0,8,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-5,0
13,13,2015-12-04,#TBT @earl_watson https://t.co/fqbdCF00oA,15,19,20,16.0,19,PHO,@,WAS,L (-3),0,16,4,6,0.667,0,0,,0,0,,0,1,1,0,1,0,1,1,8,5.3,-6,0
14,14,2015-12-09,Thanks for coming! #BBN  https://t.co/vD6lk1WGz7,18,22,23,19.0,19,PHO,,ORL,W (+3),0,19,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,3,2,0.5,-10,1
15,15,2015-12-09,Too serious. Have fun.,18,22,23,19.0,19,PHO,,ORL,W (+3),0,19,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,3,2,0.5,-10,1
16,16,2015-12-13,Good day https://t.co/JE608fud9M,20,24,25,21.0,19,PHO,,MIN,W (+7),0,14,1,5,0.2,0,1,0.0,2,2,1.0,1,0,1,1,0,0,1,3,4,0.1,1,0
17,17,2015-12-13,Had to take my son to dinner. https://t.co/extr8zDtKo,20,24,25,21.0,19,PHO,,MIN,W (+7),0,14,1,5,0.2,0,1,0.0,2,2,1.0,1,0,1,1,0,0,1,3,4,0.1,1,0
18,18,2015-12-16,🔑🙏🏼,22,26,27,23.0,19,PHO,@,GSW,L (-25),0,10,0,4,0.0,0,3,0.0,0,0,,0,0,0,2,0,0,2,2,0,-4.2,-19,0
19,19,2015-12-16,"Keep fighting @torie_costa! Like your friends, I'm dedicating this good day to you. #TorieStrong 
 https://t.co/MLsrHOYZWU",22,26,27,23.0,19,PHO,@,GSW,L (-25),0,10,0,4,0.0,0,3,0.0,0,0,,0,0,0,2,0,0,2,2,0,-4.2,-19,1
20,20,2015-12-28,I love you momma,26,32,33,27.0,19,PHO,,CLE,L (-4),1,29,5,6,0.833,0,1,0.0,0,0,,1,2,3,3,0,0,3,2,10,7.4,-7,1
21,21,2015-12-31,@DevinBook Better quality on the 2nd one https://t.co/4GRJuF2oxp,28,34,35,29.0,19,PHO,@,OKC,L (-4),1,39,4,11,0.364,0,1,0.0,4,4,1.0,1,2,3,5,0,0,5,3,12,4.5,-1,-1
22,22,2016-01-02,"Wow! What a great year... First off, I wanna thank all of #BBN for making this year a memorable one.. I also wanna thank @Suns for giving me",29,35,36,30.0,19,PHO,@,SAC,L (-23),1,42,6,10,0.6,2,5,0.4,7,8,0.875,0,1,1,3,4,0,1,2,21,20.6,-14,1
23,23,2016-01-02,.. The opportunity to live out my dream. 2015 was a great year. 2016 is gonna be a grind.. Stay tuned. #StillChasin',29,35,36,30.0,19,PHO,@,SAC,L (-23),1,42,6,10,0.6,2,5,0.4,7,8,0.875,0,1,1,3,4,0,1,2,21,20.6,-14,1
24,24,2016-01-02,Before the New Year comes I wanna thank @1future for March Madness. #ChangedMyYear,29,35,36,30.0,19,PHO,@,SAC,L (-23),1,42,6,10,0.6,2,5,0.4,7,8,0.875,0,1,1,3,4,0,1,2,21,20.6,-14,1
25,25,2016-01-06,Get 50 then buddy 👐🏼,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,0
26,26,2016-01-06,What happened to #10 from Kansas? Isn't he suppose to be a top pick?,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,0
27,27,2016-01-06,This game is wild lol,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,0
28,28,2016-01-06,Don't u gotta give the man some space?,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,0
29,29,2016-01-06,Happy birthday to my mans @tulis3. Enjoy bro 💪🏽 https://t.co/CyDHhC5SvX,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,1
30,30,2016-01-06,Goodnight world 😏😴,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,0
31,31,2016-01-06,Buddy Hield's game tonight is the Best performance I've seen in Allen Fieldhouse from a visitor since @tj_ford &amp; UT in the early 2000's,31,37,38,32.0,19,PHO,,CHO,W (+9),0,32,7,13,0.538,3,5,0.6,0,0,,1,9,10,2,1,0,1,2,17,14.7,10,1
32,32,2016-01-23,Will someone ever put up 81 points in a game again? I don't think so.,38,44,45,39.0,19,PHO,,ATL,W (+3),1,36,6,19,0.316,3,9,0.333,0,0,,0,2,2,1,2,0,3,6,15,2.0,13,0
33,33,2016-01-27,Which ones? 👀 https://t.co/3kSDb8TRN3,40,46,47,41.0,19,PHO,@,CLE,L (-22),1,34,4,9,0.444,1,4,0.25,7,8,0.875,2,1,3,5,0,0,2,4,16,12.5,-25,0
34,34,2016-01-27,"Put 'em on skates, @StephenCurry30 ! https://t.co/oQzgmRRsr3",40,46,47,41.0,19,PHO,@,CLE,L (-22),1,34,4,9,0.444,1,4,0.25,7,8,0.875,2,1,3,5,0,0,2,4,16,12.5,-25,0
35,35,2016-01-31,New York https://t.co/nCSrrZJRsP,42,48,49,43.0,19,PHO,@,DAL,L (-13),1,41,6,15,0.4,2,6,0.333,5,5,1.0,0,7,7,4,0,1,4,6,19,10.1,-6,0
36,36,2016-01-31,I see you bro @KarlTowns. 30 ball 🤔,42,48,49,43.0,19,PHO,@,DAL,L (-13),1,41,6,15,0.4,2,6,0.333,5,5,1.0,0,7,7,4,0,1,4,6,19,10.1,-6,1
37,37,2016-02-06,😂😂🤗 https://t.co/cUQeFPr3ce,45,51,52,46.0,19,PHO,,UTA,L (-9),1,34,6,14,0.429,2,5,0.4,4,4,1.0,0,3,3,1,1,0,1,5,18,10.2,-12,0
38,38,2016-02-10,@DevinBook they got me 2 fam smh,47,53,54,48.0,19,PHO,,GSW,L (-8),1,42,5,11,0.455,1,4,0.25,4,6,0.667,0,7,7,10,2,0,7,2,15,11.8,-7,0
39,39,2016-02-10,😑 https://t.co/cwjwK7Q2z9,47,53,54,48.0,19,PHO,,GSW,L (-8),1,42,5,11,0.455,1,4,0.25,4,6,0.667,0,7,7,10,2,0,7,2,15,11.8,-7,0
40,40,2016-02-10,Thanks to my vets😄 https://t.co/gUuxr1D4p3,47,53,54,48.0,19,PHO,,GSW,L (-8),1,42,5,11,0.455,1,4,0.25,4,6,0.667,0,7,7,10,2,0,7,2,15,11.8,-7,0
41,41,2016-02-10,This AZ weather is tough to beat,47,53,54,48.0,19,PHO,,GSW,L (-8),1,42,5,11,0.455,1,4,0.25,4,6,0.667,0,7,7,10,2,0,7,2,15,11.8,-7,-1
42,42,2016-02-10,Shhhhh https://t.co/7GsauiYmIE,47,53,54,48.0,19,PHO,,GSW,L (-8),1,42,5,11,0.455,1,4,0.25,4,6,0.667,0,7,7,10,2,0,7,2,15,11.8,-7,0
43,43,2016-02-25,Hello Kylie https://t.co/NjYOdkWAAy,51,57,58,52.0,19,PHO,,BRK,L (-10),1,30,3,12,0.25,1,3,0.333,5,6,0.833,0,1,1,2,0,0,0,4,12,4.5,-18,0
44,44,2016-02-25,I gotta make a periscope lol,51,57,58,52.0,19,PHO,,BRK,L (-10),1,30,3,12,0.25,1,3,0.333,5,6,0.833,0,1,1,2,0,0,0,4,12,4.5,-18,0
45,45,2016-02-25,Waiting for the day @DevinBook actually responds to anything I tweet 😘🙏🏼,51,57,58,52.0,19,PHO,,BRK,L (-10),1,30,3,12,0.25,1,3,0.333,5,6,0.833,0,1,1,2,0,0,0,4,12,4.5,-18,1
46,46,2016-03-04,👀 https://t.co/pBmOek0EkK,55,61,62,56.0,19,PHO,@,ORL,W (+18),1,33,4,11,0.364,0,0,,6,8,0.75,1,3,4,6,0,1,2,2,14,10.8,17,0
47,47,2016-03-06,Great team win last night on the road. How about @alexlen 😳😳. #TheFuture #WeArePHX,56,62,63,57.0,19,PHO,@,MEM,W (+9),1,43,8,17,0.471,4,11,0.364,7,7,1.0,0,2,2,9,1,1,3,2,27,23.1,9,1
48,48,2016-03-06,Jamal Murray shoots EJ Floreal with an arrow. #BBN https://t.co/R0LLKAR08v,56,62,63,57.0,19,PHO,@,MEM,W (+9),1,43,8,17,0.471,4,11,0.364,7,7,1.0,0,2,2,9,1,1,3,2,27,23.1,9,0
49,49,2016-03-12,Prayers out to the big fella @JahlilOkafor 🙏🏼,59,65,66,60.0,19,PHO,@,GSW,L (-7),1,37,7,19,0.368,0,5,0.0,4,5,0.8,0,0,0,11,0,1,0,5,18,13.5,-9,0
50,50,2016-03-14,30 ball🤔 @tulis3,60,66,67,61.0,19,PHO,,MIN,W (+3),1,43,6,14,0.429,1,4,0.25,3,3,1.0,0,3,3,6,0,0,6,5,16,5.7,16,0
51,51,2016-03-17,😅 https://t.co/jkygNM4wPj,61,67,68,62.0,19,PHO,@,UTA,L (-34),1,32,3,14,0.214,1,5,0.2,0,0,,1,2,3,3,2,0,3,2,7,0.0,-41,0
52,52,2016-03-17,😞 https://t.co/k347leYtmJ,61,67,68,62.0,19,PHO,@,UTA,L (-34),1,32,3,14,0.214,1,5,0.2,0,0,,1,2,3,3,2,0,3,2,7,0.0,-41,0
53,53,2016-03-23,Free your mind 🙌🏼☀️ https://t.co/bP5suI48om,64,70,71,65.0,19,PHO,,LAL,W (+12),1,41,12,22,0.545,1,4,0.25,3,4,0.75,0,3,3,7,1,1,2,4,28,20.9,22,0
