2014/03/14 23:52:33,If you believe in GOD's Word he will show you the way... Thanking him for his amazing blessing... This… http://t.co/Ss7U2vKUY5
2014/03/15 09:38:48,Ayyyeeee!!!!!! State Bound let's make it happen!!! Do what's never been Done!! Finish the Job and… http://t.co/3wsL4fCQuk
2014/03/15 21:52:22,"GAMEDAY.... @MSG vs Knicks, @bucks let's go!!! #push #grindtiligetit #fearthedeer"
2014/03/23 02:12:28,Don't wait until it's gone to realize.... You have to cherish it while it's in your hands....
2014/04/08 09:01:44,"When I was a child, I used to speak like a child, think like a child, reason like a child; when I… http://t.co/7GWgIn0s7x"
2014/04/11 01:27:22,"Dayton Born and Raised... Me and my bro @pg30_mia.. HS days when you had to bring your ""A GAME"" every… http://t.co/JpHq5p2fyC"
2014/04/11 05:18:01,"Motivated like never before, Your faith must be stronger than their doubt.... #push"
